well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted,log_od,phase
F10,0.139,GC001,2,glucose-acetate,2021-09-12,1,6.026666666666666,0.07951851851851853,WT,WT,0.05948148148148148,-2.822090250479759,exponential_acetate
F10,0.142,GC001,2,glucose-acetate,2021-09-12,1,6.152222222222222,0.07966666666666668,WT,WT,0.06233333333333331,-2.7752589507956604,exponential_acetate
F10,0.146,GC001,2,glucose-acetate,2021-09-12,1,6.277777777777778,0.07966666666666668,WT,WT,0.06633333333333331,-2.7130627429257546,exponential_acetate
F10,0.15,GC001,2,glucose-acetate,2021-09-12,1,6.403333333333333,0.07959259259259259,WT,WT,0.0704074074074074,-2.653456802498037,exponential_acetate
F10,0.154,GC001,2,glucose-acetate,2021-09-12,1,6.528888888888889,0.07959259259259259,WT,WT,0.07440740740740741,-2.5981997801715315,exponential_acetate
F10,0.158,GC001,2,glucose-acetate,2021-09-12,1,6.654444444444445,0.07959259259259259,WT,WT,0.07840740740740741,-2.545836873851601,exponential_acetate
F10,0.164,GC001,2,glucose-acetate,2021-09-12,1,6.78,0.07966666666666668,WT,WT,0.08433333333333333,-2.4729780789227265,exponential_acetate
F10,0.169,GC001,2,glucose-acetate,2021-09-12,1,6.905555555555556,0.07951851851851853,WT,WT,0.08948148148148148,-2.4137235859317605,exponential_acetate
F10,0.175,GC001,2,glucose-acetate,2021-09-12,1,7.0311111111111115,0.07959259259259259,WT,WT,0.0954074074074074,-2.349599057762222,exponential_acetate
F10,0.181,GC001,2,glucose-acetate,2021-09-12,1,7.156666666666667,0.07966666666666668,WT,WT,0.10133333333333332,-2.2893398662440254,exponential_acetate
F10,0.188,GC001,2,glucose-acetate,2021-09-12,1,7.282222222222221,0.07959259259259259,WT,WT,0.10840740740740741,-2.2218588582945804,exponential_acetate
F10,0.195,GC001,2,glucose-acetate,2021-09-12,1,7.407777777777777,0.07970370370370371,WT,WT,0.1152962962962963,-2.160249974544858,exponential_acetate
F10,0.202,GC001,2,glucose-acetate,2021-09-12,1,7.533333333333332,0.07962962962962965,WT,WT,0.12237037037037037,-2.1007030103455975,exponential_acetate
F10,0.209,GC001,2,glucose-acetate,2021-09-12,1,7.658888888888888,0.07955555555555556,WT,WT,0.12944444444444442,-2.0445034903185557,exponential_acetate
F10,0.218,GC001,2,glucose-acetate,2021-09-12,1,7.784444444444444,0.07970370370370371,WT,WT,0.1382962962962963,-1.9783568208847981,exponential_acetate
F10,0.228,GC001,2,glucose-acetate,2021-09-12,1,7.909999999999999,0.07966666666666668,WT,WT,0.14833333333333332,-1.9082932854840067,exponential_acetate
F11,0.09,GC001,3,glucose-acetate,2021-09-12,1,0.0,0.07933333333333333,WT,WT,0.010666666666666672,-4.54063166485052,exponential_glucose
F11,0.091,GC001,3,glucose-acetate,2021-09-12,1,0.12555555555555564,0.07944444444444444,WT,WT,0.011555555555555555,-4.4605889571769834,exponential_glucose
F11,0.092,GC001,3,glucose-acetate,2021-09-12,1,0.2511111111111113,0.0792962962962963,WT,WT,0.012703703703703703,-4.3658616978205265,exponential_glucose
F11,0.093,GC001,3,glucose-acetate,2021-09-12,1,0.3766666666666669,0.07933333333333333,WT,WT,0.013666666666666674,-4.292795500945938,exponential_glucose
F11,0.094,GC001,3,glucose-acetate,2021-09-12,1,0.5022222222222226,0.07955555555555556,WT,WT,0.01444444444444444,-4.237445405862775,exponential_glucose
F11,0.096,GC001,3,glucose-acetate,2021-09-12,1,0.6277777777777782,0.07955555555555556,WT,WT,0.016444444444444442,-4.107767582554241,exponential_glucose
F11,0.097,GC001,3,glucose-acetate,2021-09-12,1,0.7533333333333334,0.07933333333333333,WT,WT,0.017666666666666678,-4.036075654098124,exponential_glucose
F11,0.099,GC001,3,glucose-acetate,2021-09-12,1,0.878888888888889,0.07940740740740741,WT,WT,0.019592592592592592,-3.9326037131281666,exponential_glucose
F11,0.101,GC001,3,glucose-acetate,2021-09-12,1,1.0044444444444447,0.07948148148148147,WT,WT,0.021518518518518534,-3.8388413881345542,exponential_glucose
F11,0.103,GC001,3,glucose-acetate,2021-09-12,1,1.1300000000000003,0.07940740740740741,WT,WT,0.02359259259259258,-3.746822489414303,exponential_glucose
F11,0.105,GC001,3,glucose-acetate,2021-09-12,1,1.255555555555556,0.07944444444444444,WT,WT,0.025555555555555554,-3.6669005473951612,exponential_glucose
F11,0.108,GC001,3,glucose-acetate,2021-09-12,1,1.3811111111111112,0.07948148148148147,WT,WT,0.028518518518518526,-3.5572016301387364,exponential_glucose
F11,0.11,GC001,3,glucose-acetate,2021-09-12,1,1.5066666666666668,0.07962962962962962,WT,WT,0.03037037037037038,-3.494287804728167,exponential_glucose
F11,0.113,GC001,3,glucose-acetate,2021-09-12,1,1.6322222222222225,0.07925925925925927,WT,WT,0.03374074074074074,-3.3890492477265077,exponential_glucose
F11,0.116,GC001,3,glucose-acetate,2021-09-12,1,1.757777777777778,0.07937037037037038,WT,WT,0.03662962962962962,-3.3068978133637543,exponential_glucose
F11,0.117,GC001,3,glucose-acetate,2021-09-12,1,1.8833333333333337,0.07951851851851852,WT,WT,0.03748148148148149,-3.2839082951390552,exponential_glucose
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,2.0088888888888894,0.07937037037037038,WT,WT,0.03962962962962961,-3.2281782175305147,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,2.134444444444445,0.07951851851851853,WT,WT,0.039481481481481465,-3.2319235402606767,shift
F11,0.12,GC001,3,glucose-acetate,2021-09-12,1,2.26,0.07955555555555556,WT,WT,0.040444444444444436,-3.207825988681616,shift
F11,0.12,GC001,3,glucose-acetate,2021-09-12,1,2.3855555555555554,0.07940740740740741,WT,WT,0.04059259259259258,-3.2041696774785056,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,2.511111111111111,0.07951851851851853,WT,WT,0.039481481481481465,-3.2319235402606767,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,2.6366666666666667,0.07955555555555556,WT,WT,0.039444444444444435,-3.232862066842941,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,2.7622222222222224,0.07955555555555556,WT,WT,0.039444444444444435,-3.232862066842941,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,2.887777777777778,0.07948148148148147,WT,WT,0.03851851851851852,-3.2566161528510476,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,3.0133333333333336,0.07955555555555556,WT,WT,0.038444444444444434,-3.2585410812606326,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,3.1388888888888893,0.0794814814814815,WT,WT,0.038518518518518494,-3.2566161528510484,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,3.264444444444445,0.0794814814814815,WT,WT,0.038518518518518494,-3.2566161528510484,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,3.3900000000000006,0.07959259259259259,WT,WT,0.038407407407407404,-3.259504936756939,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,3.515555555555556,0.07944444444444444,WT,WT,0.03855555555555555,-3.2556550763714975,shift
F11,0.118,GC001,3,glucose-acetate,2021-09-12,1,3.641111111111111,0.07962962962962965,WT,WT,0.038370370370370346,-3.2604697221670382,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,3.7666666666666666,0.07955555555555556,WT,WT,0.039444444444444435,-3.232862066842941,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,3.8922222222222222,0.07951851851851853,WT,WT,0.039481481481481465,-3.2319235402606767,shift
F11,0.119,GC001,3,glucose-acetate,2021-09-12,1,4.017777777777778,0.07955555555555556,WT,WT,0.039444444444444435,-3.232862066842941,shift
F11,0.12,GC001,3,glucose-acetate,2021-09-12,1,4.1433333333333335,0.07962962962962965,WT,WT,0.04037037037037035,-3.2096591697632775,shift
F11,0.12,GC001,3,glucose-acetate,2021-09-12,1,4.268888888888889,0.07959259259259259,WT,WT,0.040407407407407406,-3.2087421591533953,shift
F11,0.121,GC001,3,glucose-acetate,2021-09-12,1,4.394444444444445,0.07955555555555556,WT,WT,0.04144444444444444,-3.183401436674541,shift
F11,0.122,GC001,3,glucose-acetate,2021-09-12,1,4.5200000000000005,0.07944444444444444,WT,WT,0.042555555555555555,-3.1569448671377103,shift
F11,0.123,GC001,3,glucose-acetate,2021-09-12,1,4.645555555555556,0.07959259259259259,WT,WT,0.04340740740740741,-3.1371251748495084,shift
F11,0.124,GC001,3,glucose-acetate,2021-09-12,1,4.771111111111112,0.07955555555555556,WT,WT,0.04444444444444444,-3.1135153092103747,shift
F11,0.125,GC001,3,glucose-acetate,2021-09-12,1,4.8966666666666665,0.0795925925925926,WT,WT,0.045407407407407396,-3.09208002849031,shift
F11,0.127,GC001,3,glucose-acetate,2021-09-12,1,5.022222222222222,0.07955555555555556,WT,WT,0.04744444444444444,-3.048195843089732,exponential_acetate
F11,0.128,GC001,3,glucose-acetate,2021-09-12,1,5.147777777777778,0.07959259259259259,WT,WT,0.04840740740740741,-3.028102431362244,exponential_acetate
F11,0.13,GC001,3,glucose-acetate,2021-09-12,1,5.273333333333333,0.07962962962962962,WT,WT,0.050370370370370385,-2.988352166256368,exponential_acetate
F11,0.132,GC001,3,glucose-acetate,2021-09-12,1,5.398888888888889,0.07959259259259259,WT,WT,0.052407407407407416,-2.948707334909128,exponential_acetate
F11,0.135,GC001,3,glucose-acetate,2021-09-12,1,5.524444444444445,0.07951851851851853,WT,WT,0.05548148148148148,-2.8917059809093013,exponential_acetate
F11,0.138,GC001,3,glucose-acetate,2021-09-12,1,5.65,0.07966666666666668,WT,WT,0.058333333333333334,-2.841581593726733,exponential_acetate
F11,0.141,GC001,3,glucose-acetate,2021-09-12,1,5.775555555555556,0.07966666666666668,WT,WT,0.06133333333333331,-2.7914318100412614,exponential_acetate
F11,0.144,GC001,3,glucose-acetate,2021-09-12,1,5.901111111111112,0.07959259259259259,WT,WT,0.0644074074074074,-2.742526630632183,exponential_acetate
F11,0.148,GC001,3,glucose-acetate,2021-09-12,1,6.026666666666667,0.07959259259259259,WT,WT,0.0684074074074074,-2.682274164787226,exponential_acetate
F11,0.152,GC001,3,glucose-acetate,2021-09-12,1,6.152222222222223,0.07959259259259259,WT,WT,0.0724074074074074,-2.625446672567,exponential_acetate
F11,0.157,GC001,3,glucose-acetate,2021-09-12,1,6.277777777777779,0.07966666666666668,WT,WT,0.07733333333333332,-2.559630195983937,exponential_acetate
F11,0.162,GC001,3,glucose-acetate,2021-09-12,1,6.403333333333334,0.07951851851851853,WT,WT,0.08248148148148148,-2.4951814777290986,exponential_acetate
F11,0.167,GC001,3,glucose-acetate,2021-09-12,1,6.52888888888889,0.07959259259259259,WT,WT,0.08740740740740742,-2.4371752469668104,exponential_acetate
F11,0.174,GC001,3,glucose-acetate,2021-09-12,1,6.6544444444444455,0.07966666666666668,WT,WT,0.09433333333333331,-2.3609206700070096,exponential_acetate
F11,0.18,GC001,3,glucose-acetate,2021-09-12,1,6.779999999999999,0.07959259259259259,WT,WT,0.1004074074074074,-2.2985192954878007,exponential_acetate
F11,0.186,GC001,3,glucose-acetate,2021-09-12,1,6.905555555555555,0.07970370370370371,WT,WT,0.10629629629629629,-2.2415248362327995,exponential_acetate
F11,0.193,GC001,3,glucose-acetate,2021-09-12,1,7.031111111111111,0.07962962962962965,WT,WT,0.11337037037037036,-2.1770952060410536,exponential_acetate
F11,0.2,GC001,3,glucose-acetate,2021-09-12,1,7.156666666666666,0.07955555555555556,WT,WT,0.12044444444444445,-2.116566674318765,exponential_acetate
F11,0.208,GC001,3,glucose-acetate,2021-09-12,1,7.282222222222222,0.07970370370370371,WT,WT,0.1282962962962963,-2.0534128753041405,exponential_acetate
F11,0.217,GC001,3,glucose-acetate,2021-09-12,1,7.407777777777778,0.07966666666666668,WT,WT,0.1373333333333333,-1.9853442183007206,exponential_acetate
F11,0.226,GC001,3,glucose-acetate,2021-09-12,1,7.533333333333333,0.07966666666666668,WT,WT,0.14633333333333332,-1.9218681545750755,exponential_acetate
C8,0.09,GC048,1,glucose-acetate,2021-09-12,1,0.0,0.07933333333333333,∆dpp,Single KO,0.010666666666666672,-4.54063166485052,exponential_glucose
C8,0.091,GC048,1,glucose-acetate,2021-09-12,1,0.1255555555555552,0.07933333333333333,∆dpp,Single KO,0.011666666666666672,-4.451019506160833,exponential_glucose
C8,0.092,GC048,1,glucose-acetate,2021-09-12,1,0.25111111111111084,0.07944444444444444,∆dpp,Single KO,0.012555555555555556,-4.377592037606016,exponential_glucose
C8,0.093,GC048,1,glucose-acetate,2021-09-12,1,0.3766666666666665,0.0792962962962963,∆dpp,Single KO,0.013703703703703704,-4.290089139348196,exponential_glucose
C8,0.094,GC048,1,glucose-acetate,2021-09-12,1,0.5022222222222221,0.07933333333333333,∆dpp,Single KO,0.014666666666666675,-4.222177933731985,exponential_glucose
C8,0.096,GC048,1,glucose-acetate,2021-09-12,1,0.6277777777777778,0.07955555555555556,∆dpp,Single KO,0.016444444444444442,-4.107767582554241,exponential_glucose
C8,0.097,GC048,1,glucose-acetate,2021-09-12,1,0.7533333333333334,0.07955555555555556,∆dpp,Single KO,0.017444444444444443,-4.048734050970048,exponential_glucose
C8,0.099,GC048,1,glucose-acetate,2021-09-12,1,0.8788888888888886,0.07933333333333333,∆dpp,Single KO,0.01966666666666668,-3.9288301237445267,exponential_glucose
C8,0.1,GC048,1,glucose-acetate,2021-09-12,1,1.0044444444444443,0.07940740740740741,∆dpp,Single KO,0.020592592592592593,-3.8828238507358837,exponential_glucose
C8,0.102,GC048,1,glucose-acetate,2021-09-12,1,1.13,0.07948148148148147,∆dpp,Single KO,0.02251851851851852,-3.793417263020299,exponential_glucose
C8,0.104,GC048,1,glucose-acetate,2021-09-12,1,1.2555555555555555,0.07940740740740741,∆dpp,Single KO,0.024592592592592583,-3.705309995510033,exponential_glucose
C8,0.106,GC048,1,glucose-acetate,2021-09-12,1,1.3811111111111112,0.07944444444444444,∆dpp,Single KO,0.026555555555555554,-3.628516304386846,exponential_glucose
C8,0.109,GC048,1,glucose-acetate,2021-09-12,1,1.5066666666666664,0.07948148148148147,∆dpp,Single KO,0.029518518518518527,-3.5227374661962507,exponential_glucose
C8,0.112,GC048,1,glucose-acetate,2021-09-12,1,1.632222222222222,0.07962962962962962,∆dpp,Single KO,0.03237037037037038,-3.43051176933093,exponential_glucose
C8,0.115,GC048,1,glucose-acetate,2021-09-12,1,1.7577777777777777,0.07925925925925927,∆dpp,Single KO,0.03574074074074074,-3.3314640436474803,exponential_glucose
C8,0.118,GC048,1,glucose-acetate,2021-09-12,1,1.8833333333333333,0.07937037037037038,∆dpp,Single KO,0.03862962962962961,-3.253735689985694,exponential_glucose
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,2.008888888888889,0.07951851851851852,∆dpp,Single KO,0.04048148148148148,-3.2069106568099275,exponential_glucose
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,2.1344444444444446,0.07937037037037038,∆dpp,Single KO,0.041629629629629614,-3.17894311453283,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,2.2600000000000002,0.07951851851851853,∆dpp,Single KO,0.041481481481481466,-3.1825081806973263,shift
C8,0.122,GC048,1,glucose-acetate,2021-09-12,1,2.385555555555555,0.07955555555555556,∆dpp,Single KO,0.04244444444444444,-3.1595592477117815,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,2.5111111111111106,0.07940740740740741,∆dpp,Single KO,0.041592592592592584,-3.179833190248023,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,2.6366666666666663,0.07951851851851853,∆dpp,Single KO,0.041481481481481466,-3.1825081806973263,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,2.762222222222222,0.07955555555555556,∆dpp,Single KO,0.04144444444444444,-3.183401436674541,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,2.8877777777777776,0.07955555555555556,∆dpp,Single KO,0.040444444444444436,-3.207825988681616,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.013333333333333,0.07948148148148147,∆dpp,Single KO,0.04051851851851852,-3.2059961620045394,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.138888888888889,0.07955555555555556,∆dpp,Single KO,0.040444444444444436,-3.207825988681616,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.2644444444444445,0.0794814814814815,∆dpp,Single KO,0.040518518518518495,-3.2059961620045403,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.39,0.0794814814814815,∆dpp,Single KO,0.040518518518518495,-3.2059961620045403,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.5155555555555558,0.07959259259259259,∆dpp,Single KO,0.040407407407407406,-3.2087421591533953,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.6411111111111114,0.07944444444444444,∆dpp,Single KO,0.04055555555555555,-3.205082502735865,shift
C8,0.12,GC048,1,glucose-acetate,2021-09-12,1,3.766666666666666,0.07962962962962965,∆dpp,Single KO,0.04037037037037035,-3.2096591697632775,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,3.892222222222222,0.07955555555555556,∆dpp,Single KO,0.04144444444444444,-3.183401436674541,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,4.017777777777777,0.07951851851851853,∆dpp,Single KO,0.041481481481481466,-3.1825081806973263,shift
C8,0.121,GC048,1,glucose-acetate,2021-09-12,1,4.143333333333333,0.07955555555555556,∆dpp,Single KO,0.04144444444444444,-3.183401436674541,shift
C8,0.122,GC048,1,glucose-acetate,2021-09-12,1,4.268888888888888,0.07962962962962965,∆dpp,Single KO,0.04237037037037035,-3.1613059730467232,shift
C8,0.123,GC048,1,glucose-acetate,2021-09-12,1,4.394444444444444,0.07959259259259259,∆dpp,Single KO,0.04340740740740741,-3.1371251748495084,shift
C8,0.123,GC048,1,glucose-acetate,2021-09-12,1,4.52,0.07955555555555556,∆dpp,Single KO,0.04344444444444444,-3.136272296332991,shift
C8,0.124,GC048,1,glucose-acetate,2021-09-12,1,4.645555555555555,0.07944444444444444,∆dpp,Single KO,0.04455555555555556,-3.111018429011787,shift
C8,0.125,GC048,1,glucose-acetate,2021-09-12,1,4.771111111111111,0.07959259259259259,∆dpp,Single KO,0.04540740740740741,-3.0920800284903094,shift
C8,0.126,GC048,1,glucose-acetate,2021-09-12,1,4.8966666666666665,0.07955555555555556,∆dpp,Single KO,0.04644444444444444,-3.0694984237936,shift
C8,0.128,GC048,1,glucose-acetate,2021-09-12,1,5.022222222222222,0.0795925925925926,∆dpp,Single KO,0.0484074074074074,-3.028102431362244,shift
C8,0.13,GC048,1,glucose-acetate,2021-09-12,1,5.147777777777778,0.07955555555555556,∆dpp,Single KO,0.050444444444444445,-2.9868826582770085,exponential_acetate
C8,0.132,GC048,1,glucose-acetate,2021-09-12,1,5.273333333333333,0.07959259259259259,∆dpp,Single KO,0.052407407407407416,-2.948707334909128,exponential_acetate
C8,0.134,GC048,1,glucose-acetate,2021-09-12,1,5.398888888888889,0.07962962962962962,∆dpp,Single KO,0.05437037037037039,-2.911935935812005,exponential_acetate
C8,0.136,GC048,1,glucose-acetate,2021-09-12,1,5.524444444444445,0.07959259259259259,∆dpp,Single KO,0.05640740740740742,-2.8751547920913043,exponential_acetate
C8,0.139,GC048,1,glucose-acetate,2021-09-12,1,5.65,0.07951851851851853,∆dpp,Single KO,0.05948148148148148,-2.822090250479759,exponential_acetate
C8,0.142,GC048,1,glucose-acetate,2021-09-12,1,5.775555555555556,0.07966666666666668,∆dpp,Single KO,0.06233333333333331,-2.7752589507956604,exponential_acetate
C8,0.146,GC048,1,glucose-acetate,2021-09-12,1,5.901111111111112,0.07966666666666668,∆dpp,Single KO,0.06633333333333331,-2.7130627429257546,exponential_acetate
C8,0.15,GC048,1,glucose-acetate,2021-09-12,1,6.026666666666667,0.07959259259259259,∆dpp,Single KO,0.0704074074074074,-2.653456802498037,exponential_acetate
C8,0.154,GC048,1,glucose-acetate,2021-09-12,1,6.152222222222223,0.07959259259259259,∆dpp,Single KO,0.07440740740740741,-2.5981997801715315,exponential_acetate
