time_hr,od650nm
0.650675,0.0540166218036403
0.6673527777777777,0.0523173137681663
0.6840388888888889,0.0558485817783894
0.7174027777777778,0.0546054780509377
0.7340777777777777,0.0551739387939089
0.7507666666666667,0.0577791771684439
0.7674472222222222,0.0551007983625953
0.7841333333333333,0.0510547415453525
0.8341972222222223,0.0585996245890753
0.8508833333333333,0.0567923558807126
0.867561111111111,0.053849514732304
0.9342944444444444,0.0560511689835752
0.9843416666666668,0.0542922848767796
1.0010222222222225,0.0513620963108154
1.0177083333333334,0.0627814216893444
1.0343972222222222,0.0520429089233794
1.051088888888889,0.0544619545702001
1.067772222222222,0.0602870061236151
1.084461111111111,0.0525955592376619
1.1178194444444445,0.0581948233381957
1.1345055555555554,0.06435415061275
1.1511944444444444,0.0564519017022457
1.1678694444444444,0.0657849429328598
1.1845583333333334,0.0644085240358712
1.2012444444444443,0.0677841000680025
1.2179305555555555,0.0581466731278062
1.234613888888889,0.0584067782335329
1.2512972222222225,0.0700113348872343
1.267986111111111,0.0627228239744256
1.284675,0.0662776516592902
1.301361111111111,0.0671418290250007
1.3180472222222224,0.0618639705898265
1.334733333333333,0.0686088051284048
1.351413888888889,0.0671193886799602
1.3680916666666667,0.0691943200389681
1.3847722222222223,0.0735742101841763
1.4014555555555557,0.0682934858434922
1.4181333333333332,0.0707052761181526
1.4348138888888888,0.0674735210182648
1.4515027777777778,0.0673378902053576
1.4681916666666666,0.0847703426163293
1.484877777777778,0.0652078169356337
1.501563888888889,0.075991743283287
1.518247222222222,0.0786873199538078
1.5349222222222223,0.0642907377982152
1.551611111111111,0.0798684181515183
1.5683,0.0738227253012453
1.584986111111111,0.0814895318745942
1.6016638888888888,0.093498518945416
1.6183444444444444,0.0891727013465845
1.6350222222222222,0.0763905833513148
1.6517055555555555,0.0782185722418996
1.668386111111111,0.0814902405414668
1.6850638888888887,0.0858406061553281
1.701752777777778,0.0905571879423408
1.7184388888888888,0.0845535664342882
1.7351277777777778,0.0976493115717052
1.7518138888888888,0.091435808577081
1.7685000000000002,0.0991895928875939
1.785188888888889,0.0858352023362984
1.8018694444444443,0.1015456370785061
1.8185583333333333,0.0868419488578451
1.8352361111111115,0.0978152499388099
1.851913888888889,0.1049269375989214
1.8686,0.0953267593971302
1.8852833333333332,0.1097087822536951
1.9019638888888888,0.0966399689269886
1.9186527777777775,0.0952026277535315
1.9353333333333331,0.1007712205624594
1.9520166666666667,0.111208093983848
1.9687055555555557,0.1089953449699105
1.9853916666666669,0.1061351547907184
2.002075,0.0875747560472641
2.018761111111111,0.1158934845059686
2.035447222222222,0.1102791830884779
2.052136111111111,0.1088539977754229
2.0688222222222223,0.1191557748435779
2.0855,0.1099163946476338
2.102177777777778,0.1240589800536454
2.118861111111111,0.1199613644258681
2.13555,0.1231043447986505
2.152225,0.1170192273387311
2.168905555555556,0.1194753503046434
2.185583333333333,0.1306299599715343
2.202272222222222,0.1264257648931324
2.218955555555556,0.1310368260661624
2.2356444444444445,0.1304536798079359
2.2523222222222223,0.1354450148633994
2.269,0.132592697913175
2.2856888888888887,0.1443906472220956
2.3023777777777776,0.1335772441931289
2.3190638888888886,0.1388529450395125
2.3357444444444444,0.1466783927233182
2.352422222222222,0.1369512348116344
2.369102777777778,0.1395795544614819
2.385786111111111,0.1519364563533912
2.402475,0.1509385349469513
2.41915,0.1606536170186591
2.435827777777777,0.1622592560089598
2.4525166666666665,0.1562092458988511
2.4692055555555554,0.1576659929232625
2.485883333333333,0.1662002244753518
2.502572222222222,0.1682816988770571
2.519255555555556,0.1738290518218651
2.535944444444445,0.1728203881681309
2.552633333333333,0.178922528100964
2.569319444444444,0.1735424095200836
2.5860000000000003,0.1769821402716808
2.602680555555556,0.183668469405267
2.6193666666666666,0.1731682019732885
2.63605,0.1849389233781354
2.652727777777778,0.1756958524075858
2.6694111111111107,0.1854759104117508
2.6861027777777777,0.1877115408255957
2.702786111111111,0.1896588802616373
2.7194694444444445,0.1894556703453638
2.736158333333333,0.2082261084687758
2.752847222222222,0.2076646090664956
2.769536111111111,0.2073674455994942
2.786225,0.205212064254769
2.8029,0.2041930642736691
2.819577777777777,0.2193258690462242
2.8362638888888885,0.2100434575798935
2.8529416666666667,0.2190449105980234
2.869622222222222,0.218313555342085
2.8863,0.2328297448627319
2.9029861111111117,0.2202687374855294
2.919669444444444,0.2370030650569627
2.936352777777778,0.2395517057218776
2.953041666666667,0.233574201456868
2.9697305555555555,0.2466561198391195
2.986411111111111,0.2414823012139592
3.003088888888889,0.2530320673050754
3.019772222222222,0.2562368937078579
3.036458333333333,0.2567169941761829
3.0531333333333337,0.2661401403187766
3.0698222222222222,0.2539461056173727
3.0865027777777776,0.2755992176258518
3.103183333333333,0.2665872367584092
3.119869444444445,0.2787243243791367
3.136544444444444,0.2788240526596643
3.153236111111111,0.2732469839316581
3.169919444444444,0.2818387837314078
3.186608333333333,0.2893453508537478
3.2032972222222225,0.3046957008835649
3.2199861111111114,0.3062059523137613
3.2366722222222224,0.3020623663419639
3.253361111111112,0.3056557841035977
3.2700416666666667,0.3157191374020125
3.2867222222222225,0.3190778699756346
3.303402777777778,0.3238157100313888
3.320086111111111,0.3277179140030178
3.336772222222222,0.3304062154802182
3.35345,0.3378956274655096
3.370133333333333,0.3528959532199683
3.386813888888889,0.3549135682127169
3.4035,0.3524585623776886
3.420186111111111,0.3650335720863683
3.4368638888888885,0.3666545880186333
3.453552777777778,0.3695237344926038
3.470241666666667,0.3686453138555605
3.486919444444444,0.3712173152209724
3.5036027777777776,0.3786285140380567
3.520288888888889,0.3918575251025539
3.5369694444444444,0.395271795220576
3.553647222222222,0.3926543844884147
3.5703444444444443,0.4025540237504958
3.5870305555555557,0.3879433139781492
3.603711111111111,0.3901827450378544
3.6203916666666665,0.3967060414289682
3.6370694444444447,0.3969547301092141
3.65375,0.4052724068451431
3.670425,0.3998611695901654
3.6871111111111112,0.4096644189853237
3.7038027777777778,0.4148313170142056
3.7204916666666663,0.4077092186250679
3.737175,0.403263015377528
3.753861111111111,0.4177364876207085
3.770547222222222,0.4007564897615036
3.787225,0.4211515773188041
3.803905555555555,0.4131477022538535
3.8205916666666666,0.4232174053166816
3.8372722222222224,0.4199503865661835
3.853952777777778,0.4206761440890227
3.870630555555556,0.4213477228378176
3.887311111111111,0.4235268330797107
3.903988888888889,0.4201568080660525
3.920663888888889,0.4225586302243575
3.9373527777777775,0.4180534899506027
3.954038888888889,0.4198901668871973
3.9707222222222223,0.4164956176824236
3.9874111111111112,0.4172960927296569
4.004094444444444,0.4179606900952493
4.020783333333333,0.4191473284114932
4.037472222222222,0.4326175297122801
4.054155555555555,0.428206436639453
4.070833333333334,0.4216938558196648
4.087513888888889,0.4183456192694988
4.104202777777777,0.4241011256537296
4.1208888888888895,0.4315942281759898
4.137566666666666,0.4209072599764094
4.154244444444444,0.4286796426098835
4.170933333333333,0.4160674426620014
4.187611111111111,0.4241865702596362
4.204297222222222,0.4278059416384106
4.220972222222223,0.4267787620261127
4.237655555555556,0.4294900378732705
4.254338888888889,0.4325611648932358
4.271022222222222,0.4225798406814479
4.2877,0.4281224140481982
4.304377777777778,0.4198978156015049
4.321058333333333,0.4262599397595862
4.337736111111111,0.419191944118349
4.354422222222222,0.4221034645318257
4.371105555555555,0.4198258777069582
4.387794444444444,0.4267734070578812
4.404480555555556,0.4228077444358851
4.421166666666667,0.4162969485285894
4.437852777777778,0.4208101490258476
4.454541666666667,0.4151386619722545
4.471233333333333,0.4116711406575856
4.4879138888888885,0.4108804599862103
4.504605555555556,0.4211615618934444
4.521288888888889,0.410726496789028
4.537966666666667,0.4154683071690613
4.554647222222222,0.4085246679853733
4.5713333333333335,0.4126655321799059
4.588019444444444,0.4115780567407109
4.604705555555555,0.4137888342803798
4.621394444444444,0.4124696228143946
4.638080555555556,0.4095353170919603
4.654769444444444,0.4187614459615872
4.671458333333334,0.4110104452462371
4.68815,0.4108210571682549
4.704836111111111,0.4092313762444559
4.7215138888888895,0.4104116424636817
4.738213888888889,0.4098387324393645
4.7549,0.4014671513574996
4.771580555555556,0.4146448828502151
4.7882694444444445,0.4125873169021612
4.804955555555556,0.4053628848980878
4.821633333333334,0.4024703396491272
4.838311111111111,0.4131826027078908
4.854988888888888,0.4113779436563466
4.871675,0.407681944912401
4.88836111111111,0.4164183987105623
4.90505,0.4079902946061738
4.921738888888888,0.4048928194102013
4.938416666666667,0.3981071873983712
4.955102777777777,0.3992894454531749
4.971788888888889,0.4091671468605175
4.988480555555555,0.4125814130190677
5.005161111111112,0.4086452139855341
5.021841666666667,0.4005814046717252
5.038527777777778,0.4164175900343771
5.0552166666666665,0.3998902103102267
5.071894444444444,0.4061019239526395
5.088572222222222,0.4043982231084546
5.105252777777777,0.4055330469832476
5.121938888888889,0.4005361838094358
5.138616666666667,0.4114205873853327
5.155305555555556,0.4185418413948069
5.171983333333333,0.416176645140709
5.188661111111111,0.4101094314402465
5.205349999999999,0.4162998121837642
