well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted,log_od,phase
D9,0.146,GC071,2,glucose-acetate,2021-09-13,1,3.138888888888889,0.07928571428571429,∆dpp ∆flh,Double KO,0.0667142857142857,-2.7073361703685532,shift
D9,0.146,GC071,2,glucose-acetate,2021-09-13,1,3.2644444444444445,0.07923809523809523,∆dpp ∆flh,Double KO,0.06676190476190476,-2.706622649111025,shift
D9,0.145,GC071,2,glucose-acetate,2021-09-13,1,3.39,0.0790952380952381,∆dpp ∆flh,Double KO,0.0659047619047619,-2.7195445805279452,shift
D9,0.147,GC071,2,glucose-acetate,2021-09-13,1,3.5155555555555558,0.07923809523809523,∆dpp ∆flh,Double KO,0.06776190476190476,-2.6917551186157076,shift
D9,0.146,GC071,2,glucose-acetate,2021-09-13,1,3.6411111111111114,0.07923809523809525,∆dpp ∆flh,Double KO,0.06676190476190474,-2.706622649111025,shift
D9,0.147,GC071,2,glucose-acetate,2021-09-13,1,3.766666666666667,0.07938095238095239,∆dpp ∆flh,Double KO,0.0676190476190476,-2.693865566110254,shift
D9,0.147,GC071,2,glucose-acetate,2021-09-13,1,3.892222222222222,0.07919047619047619,∆dpp ∆flh,Double KO,0.0678095238095238,-2.691052624733639,shift
D9,0.149,GC071,2,glucose-acetate,2021-09-13,1,4.017777777777777,0.07933333333333333,∆dpp ∆flh,Double KO,0.06966666666666667,-2.664033315685436,shift
D9,0.15,GC071,2,glucose-acetate,2021-09-13,1,4.143333333333333,0.07933333333333333,∆dpp ∆flh,Double KO,0.07066666666666667,-2.649781292978234,shift
D9,0.152,GC071,2,glucose-acetate,2021-09-13,1,4.268888888888888,0.07928571428571428,∆dpp ∆flh,Double KO,0.07271428571428572,-2.6212174114869278,shift
D9,0.154,GC071,2,glucose-acetate,2021-09-13,1,4.394444444444444,0.07923809523809523,∆dpp ∆flh,Double KO,0.07476190476190477,-2.5934468183632062,shift
D9,0.156,GC071,2,glucose-acetate,2021-09-13,1,4.52,0.07928571428571429,∆dpp ∆flh,Double KO,0.07671428571428571,-2.567667333528586,shift
D9,0.158,GC071,2,glucose-acetate,2021-09-13,1,4.645555555555555,0.07914285714285714,∆dpp ∆flh,Double KO,0.07885714285714286,-2.540117381760355,shift
D9,0.161,GC071,2,glucose-acetate,2021-09-13,1,4.771111111111111,0.07928571428571428,∆dpp ∆flh,Double KO,0.08171428571428573,-2.5045264366576525,exponential_acetate
D9,0.165,GC071,2,glucose-acetate,2021-09-13,1,4.8966666666666665,0.07933333333333333,∆dpp ∆flh,Double KO,0.08566666666666668,-2.4572914827550267,exponential_acetate
D9,0.169,GC071,2,glucose-acetate,2021-09-13,1,5.022222222222222,0.07923809523809523,∆dpp ∆flh,Double KO,0.08976190476190478,-2.410594616823449,exponential_acetate
D9,0.173,GC071,2,glucose-acetate,2021-09-13,1,5.147777777777778,0.07923809523809523,∆dpp ∆flh,Double KO,0.09376190476190475,-2.3669966380664347,exponential_acetate
D9,0.177,GC071,2,glucose-acetate,2021-09-13,1,5.273333333333333,0.07938095238095239,∆dpp ∆flh,Double KO,0.0976190476190476,-2.3266826445731064,exponential_acetate
D9,0.182,GC071,2,glucose-acetate,2021-09-13,1,5.39861111111111,0.07938095238095237,∆dpp ∆flh,Double KO,0.10261904761904762,-2.276731714167712,exponential_acetate
D9,0.188,GC071,2,glucose-acetate,2021-09-13,1,5.524444444444445,0.07909523809523808,∆dpp ∆flh,Double KO,0.10890476190476192,-2.2172815226827787,exponential_acetate
D9,0.194,GC071,2,glucose-acetate,2021-09-13,1,5.65,0.07919047619047619,∆dpp ∆flh,Double KO,0.11480952380952382,-2.1644808385243888,exponential_acetate
D9,0.2,GC071,2,glucose-acetate,2021-09-13,1,5.775555555555556,0.07923809523809523,∆dpp ∆flh,Double KO,0.12076190476190478,-2.1139344011484433,exponential_acetate
D9,0.208,GC071,2,glucose-acetate,2021-09-13,1,5.901111111111112,0.07933333333333333,∆dpp ∆flh,Double KO,0.12866666666666665,-2.050530198185416,exponential_acetate
D9,0.215,GC071,2,glucose-acetate,2021-09-13,1,6.026666666666667,0.07942857142857143,∆dpp ∆flh,Double KO,0.13557142857142856,-1.9982566294275226,exponential_acetate
D9,0.223,GC071,2,glucose-acetate,2021-09-13,1,6.152222222222223,0.07938095238095237,∆dpp ∆flh,Double KO,0.14361904761904765,-1.9405909875777132,exponential_acetate
E9,0.091,GC071,3,glucose-acetate,2021-09-13,1,0.0,0.07919047619047619,∆dpp ∆flh,Double KO,0.011809523809523811,-4.438848970540578,exponential_glucose
E9,0.092,GC071,3,glucose-acetate,2021-09-13,1,0.12555555555555553,0.07895238095238095,∆dpp ∆flh,Double KO,0.013047619047619044,-4.33914961031749,exponential_glucose
E9,0.093,GC071,3,glucose-acetate,2021-09-13,1,0.2511111111111112,0.07904761904761905,∆dpp ∆flh,Double KO,0.013952380952380952,-4.272105107688493,exponential_glucose
E9,0.094,GC071,3,glucose-acetate,2021-09-13,1,0.3766666666666667,0.07919047619047619,∆dpp ∆flh,Double KO,0.014809523809523814,-4.2124848045263255,exponential_glucose
E9,0.096,GC071,3,glucose-acetate,2021-09-13,1,0.5022222222222221,0.07919047619047619,∆dpp ∆flh,Double KO,0.016809523809523816,-4.085809659772263,exponential_glucose
E9,0.098,GC071,3,glucose-acetate,2021-09-13,1,0.6277777777777778,0.07919047619047619,∆dpp ∆flh,Double KO,0.018809523809523818,-3.973391951804438,exponential_glucose
E9,0.1,GC071,3,glucose-acetate,2021-09-13,1,0.7533333333333334,0.0790952380952381,∆dpp ∆flh,Double KO,0.020904761904761912,-3.8677783036303883,exponential_glucose
E9,0.102,GC071,3,glucose-acetate,2021-09-13,1,0.8788888888888888,0.07923809523809523,∆dpp ∆flh,Double KO,0.02276190476190476,-3.7826669842141043,exponential_glucose
E9,0.105,GC071,3,glucose-acetate,2021-09-13,1,1.0044444444444445,0.07928571428571429,∆dpp ∆flh,Double KO,0.025714285714285703,-3.6607085771472403,exponential_glucose
E9,0.108,GC071,3,glucose-acetate,2021-09-13,1,1.1300000000000001,0.07914285714285714,∆dpp ∆flh,Double KO,0.02885714285714286,-3.5453977306362456,exponential_glucose
E9,0.112,GC071,3,glucose-acetate,2021-09-13,1,1.2555555555555555,0.07914285714285714,∆dpp ∆flh,Double KO,0.03285714285714286,-3.4155861191142547,exponential_glucose
E9,0.117,GC071,3,glucose-acetate,2021-09-13,1,1.3811111111111112,0.07919047619047619,∆dpp ∆flh,Double KO,0.03780952380952382,-3.275194255458424,exponential_glucose
E9,0.121,GC071,3,glucose-acetate,2021-09-13,1,1.5066666666666668,0.07919047619047619,∆dpp ∆flh,Double KO,0.04180952380952381,-3.1746311230704434,exponential_glucose
E9,0.126,GC071,3,glucose-acetate,2021-09-13,1,1.632222222222222,0.07914285714285715,∆dpp ∆flh,Double KO,0.04685714285714285,-3.060651819653307,exponential_glucose
E9,0.132,GC071,3,glucose-acetate,2021-09-13,1,1.7577777777777777,0.07909523809523808,∆dpp ∆flh,Double KO,0.05290476190476193,-2.9392619270659295,exponential_glucose
E9,0.138,GC071,3,glucose-acetate,2021-09-13,1,1.8833333333333333,0.07904761904761906,∆dpp ∆flh,Double KO,0.05895238095238095,-2.8310252634610187,exponential_glucose
E9,0.143,GC071,3,glucose-acetate,2021-09-13,1,2.008888888888889,0.07923809523809523,∆dpp ∆flh,Double KO,0.06376190476190476,-2.7525993710143877,exponential_glucose
E9,0.147,GC071,3,glucose-acetate,2021-09-13,1,2.1344444444444446,0.07923809523809523,∆dpp ∆flh,Double KO,0.06776190476190476,-2.6917551186157076,exponential_glucose
E9,0.148,GC071,3,glucose-acetate,2021-09-13,1,2.2600000000000002,0.07919047619047619,∆dpp ∆flh,Double KO,0.0688095238095238,-2.6764131161590274,shift
E9,0.149,GC071,3,glucose-acetate,2021-09-13,1,2.3855555555555554,0.07919047619047619,∆dpp ∆flh,Double KO,0.06980952380952381,-2.661984834258963,shift
E9,0.149,GC071,3,glucose-acetate,2021-09-13,1,2.511111111111111,0.07923809523809523,∆dpp ∆flh,Double KO,0.06976190476190476,-2.6626671952543925,shift
E9,0.148,GC071,3,glucose-acetate,2021-09-13,1,2.6366666666666667,0.07919047619047619,∆dpp ∆flh,Double KO,0.0688095238095238,-2.6764131161590274,shift
E9,0.148,GC071,3,glucose-acetate,2021-09-13,1,2.7622222222222224,0.07919047619047619,∆dpp ∆flh,Double KO,0.0688095238095238,-2.6764131161590274,shift
E9,0.148,GC071,3,glucose-acetate,2021-09-13,1,2.887777777777778,0.07928571428571429,∆dpp ∆flh,Double KO,0.0687142857142857,-2.677798157931689,shift
E9,0.147,GC071,3,glucose-acetate,2021-09-13,1,3.013333333333333,0.07919047619047619,∆dpp ∆flh,Double KO,0.0678095238095238,-2.691052624733639,shift
E9,0.147,GC071,3,glucose-acetate,2021-09-13,1,3.138888888888889,0.07928571428571429,∆dpp ∆flh,Double KO,0.0677142857142857,-2.6924581063423743,shift
E9,0.147,GC071,3,glucose-acetate,2021-09-13,1,3.2644444444444445,0.07923809523809523,∆dpp ∆flh,Double KO,0.06776190476190476,-2.6917551186157076,shift
E9,0.147,GC071,3,glucose-acetate,2021-09-13,1,3.39,0.0790952380952381,∆dpp ∆flh,Double KO,0.0679047619047619,-2.689649115731319,shift
E9,0.148,GC071,3,glucose-acetate,2021-09-13,1,3.5155555555555558,0.07923809523809523,∆dpp ∆flh,Double KO,0.06876190476190476,-2.6771053972527885,shift
E9,0.147,GC071,3,glucose-acetate,2021-09-13,1,3.6411111111111114,0.07923809523809525,∆dpp ∆flh,Double KO,0.06776190476190475,-2.691755118615708,shift
E9,0.148,GC071,3,glucose-acetate,2021-09-13,1,3.766666666666667,0.07938095238095239,∆dpp ∆flh,Double KO,0.06861904761904761,-2.679185120706038,shift
E9,0.149,GC071,3,glucose-acetate,2021-09-13,1,3.892222222222222,0.07919047619047619,∆dpp ∆flh,Double KO,0.06980952380952381,-2.661984834258963,shift
E9,0.15,GC071,3,glucose-acetate,2021-09-13,1,4.017777777777777,0.07933333333333333,∆dpp ∆flh,Double KO,0.07066666666666667,-2.649781292978234,shift
E9,0.151,GC071,3,glucose-acetate,2021-09-13,1,4.143333333333333,0.07933333333333333,∆dpp ∆flh,Double KO,0.07166666666666667,-2.635729539522584,shift
E9,0.153,GC071,3,glucose-acetate,2021-09-13,1,4.268888888888888,0.07928571428571428,∆dpp ∆flh,Double KO,0.07371428571428572,-2.6075586625558875,shift
E9,0.155,GC071,3,glucose-acetate,2021-09-13,1,4.394444444444444,0.07923809523809523,∆dpp ∆flh,Double KO,0.07576190476190477,-2.580159688367773,shift
E9,0.157,GC071,3,glucose-acetate,2021-09-13,1,4.52,0.07928571428571429,∆dpp ∆flh,Double KO,0.07771428571428571,-2.554716181181508,shift
E9,0.16,GC071,3,glucose-acetate,2021-09-13,1,4.645555555555555,0.07914285714285714,∆dpp ∆flh,Double KO,0.08085714285714286,-2.515071349834267,shift
E9,0.162,GC071,3,glucose-acetate,2021-09-13,1,4.771111111111111,0.07928571428571428,∆dpp ∆flh,Double KO,0.08271428571428573,-2.492362950464455,exponential_acetate
E9,0.166,GC071,3,glucose-acetate,2021-09-13,1,4.8966666666666665,0.07933333333333333,∆dpp ∆flh,Double KO,0.08666666666666668,-2.445685936634719,exponential_acetate
E9,0.17,GC071,3,glucose-acetate,2021-09-13,1,5.022222222222222,0.07923809523809523,∆dpp ∆flh,Double KO,0.09076190476190478,-2.3995156324914126,exponential_acetate
E9,0.174,GC071,3,glucose-acetate,2021-09-13,1,5.147777777777778,0.07923809523809523,∆dpp ∆flh,Double KO,0.09476190476190476,-2.356387798987022,exponential_acetate
E9,0.179,GC071,3,glucose-acetate,2021-09-13,1,5.273333333333333,0.07938095238095239,∆dpp ∆flh,Double KO,0.09961904761904761,-2.3064018915207467,exponential_acetate
E9,0.184,GC071,3,glucose-acetate,2021-09-13,1,5.39861111111111,0.07938095238095237,∆dpp ∆flh,Double KO,0.10461904761904763,-2.2574296443209496,exponential_acetate
E9,0.19,GC071,3,glucose-acetate,2021-09-13,1,5.524444444444445,0.07909523809523808,∆dpp ∆flh,Double KO,0.11090476190476192,-2.199083446821219,exponential_acetate
E9,0.196,GC071,3,glucose-acetate,2021-09-13,1,5.65,0.07919047619047619,∆dpp ∆flh,Double KO,0.11680952380952382,-2.1472106724470708,exponential_acetate
E9,0.202,GC071,3,glucose-acetate,2021-09-13,1,5.775555555555556,0.07923809523809523,∆dpp ∆flh,Double KO,0.12276190476190478,-2.0975085332064274,exponential_acetate
E9,0.21,GC071,3,glucose-acetate,2021-09-13,1,5.901111111111112,0.07933333333333333,∆dpp ∆flh,Double KO,0.13066666666666665,-2.035105727859784,exponential_acetate
E9,0.217,GC071,3,glucose-acetate,2021-09-13,1,6.026666666666667,0.07942857142857143,∆dpp ∆flh,Double KO,0.13757142857142857,-1.983612016239325,exponential_acetate
E9,0.225,GC071,3,glucose-acetate,2021-09-13,1,6.152222222222223,0.07938095238095237,∆dpp ∆flh,Double KO,0.14561904761904765,-1.9267613302165523,exponential_acetate
F6,0.09,GC075,1,glucose-acetate,2021-09-13,1,0.0,0.07923809523809523,∆dpp ∆glt,Double KO,0.010761904761904764,-4.531742717433274,exponential_glucose
F6,0.091,GC075,1,glucose-acetate,2021-09-13,1,0.12555555555555564,0.07928571428571429,∆dpp ∆glt,Double KO,0.011714285714285705,-4.446946180773198,exponential_glucose
F6,0.092,GC075,1,glucose-acetate,2021-09-13,1,0.2511111111111113,0.07914285714285714,∆dpp ∆glt,Double KO,0.012857142857142859,-4.353855757707185,exponential_glucose
F6,0.094,GC075,1,glucose-acetate,2021-09-13,1,0.3766666666666667,0.07914285714285714,∆dpp ∆glt,Double KO,0.01485714285714286,-4.209274528896078,exponential_glucose
F6,0.095,GC075,1,glucose-acetate,2021-09-13,1,0.5022222222222223,0.07919047619047619,∆dpp ∆glt,Double KO,0.015809523809523815,-4.147142747789071,exponential_glucose
F6,0.096,GC075,1,glucose-acetate,2021-09-13,1,0.627777777777778,0.07919047619047619,∆dpp ∆glt,Double KO,0.016809523809523816,-4.085809659772263,exponential_glucose
F6,0.098,GC075,1,glucose-acetate,2021-09-13,1,0.7533333333333332,0.07914285714285715,∆dpp ∆glt,Double KO,0.01885714285714285,-3.9708635054510797,exponential_glucose
F6,0.1,GC075,1,glucose-acetate,2021-09-13,1,0.8788888888888888,0.07909523809523808,∆dpp ∆glt,Double KO,0.020904761904761926,-3.867778303630388,exponential_glucose
F6,0.102,GC075,1,glucose-acetate,2021-09-13,1,1.0044444444444445,0.07904761904761906,∆dpp ∆glt,Double KO,0.022952380952380932,-3.7743336026549605,exponential_glucose
F6,0.104,GC075,1,glucose-acetate,2021-09-13,1,1.1300000000000001,0.07923809523809523,∆dpp ∆glt,Double KO,0.024761904761904763,-3.698448905130087,exponential_glucose
F6,0.106,GC075,1,glucose-acetate,2021-09-13,1,1.2555555555555558,0.07923809523809523,∆dpp ∆glt,Double KO,0.026761904761904765,-3.620775866811869,exponential_glucose
F6,0.109,GC075,1,glucose-acetate,2021-09-13,1,1.3811111111111114,0.07919047619047619,∆dpp ∆glt,Double KO,0.029809523809523814,-3.5129273456054615,exponential_glucose
F6,0.112,GC075,1,glucose-acetate,2021-09-13,1,1.5066666666666666,0.07919047619047619,∆dpp ∆glt,Double KO,0.032809523809523816,-3.417036445691901,exponential_glucose
F6,0.116,GC075,1,glucose-acetate,2021-09-13,1,1.6322222222222222,0.07923809523809523,∆dpp ∆glt,Double KO,0.03676190476190477,-3.3032931666807834,exponential_glucose
F6,0.12,GC075,1,glucose-acetate,2021-09-13,1,1.7577777777777779,0.07919047619047619,∆dpp ∆glt,Double KO,0.04080952380952381,-3.1988397981077803,exponential_glucose
F6,0.122,GC075,1,glucose-acetate,2021-09-13,1,1.8833333333333335,0.07919047619047619,∆dpp ∆glt,Double KO,0.04280952380952381,-3.15099468223394,exponential_glucose
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,2.0088888888888894,0.07928571428571429,∆dpp ∆glt,Double KO,0.044714285714285706,-3.1074622374972973,exponential_glucose
F6,0.125,GC075,1,glucose-acetate,2021-09-13,1,2.134444444444444,0.07919047619047619,∆dpp ∆glt,Double KO,0.045809523809523814,-3.0832632660398533,shift
F6,0.125,GC075,1,glucose-acetate,2021-09-13,1,2.26,0.07928571428571429,∆dpp ∆glt,Double KO,0.04571428571428571,-3.0853444322436783,shift
F6,0.125,GC075,1,glucose-acetate,2021-09-13,1,2.3855555555555554,0.07923809523809523,∆dpp ∆glt,Double KO,0.04576190476190477,-3.0843033077352673,shift
F6,0.125,GC075,1,glucose-acetate,2021-09-13,1,2.511111111111111,0.0790952380952381,∆dpp ∆glt,Double KO,0.04590476190476191,-3.0811864220950143,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,2.6366666666666667,0.07923809523809523,∆dpp ∆glt,Double KO,0.04476190476190477,-3.1063978414415105,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,2.7622222222222224,0.07923809523809525,∆dpp ∆glt,Double KO,0.04476190476190475,-3.1063978414415105,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,2.887777777777778,0.07938095238095239,∆dpp ∆glt,Double KO,0.044619047619047614,-3.109594434467138,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,3.0133333333333328,0.07919047619047619,∆dpp ∆glt,Double KO,0.04480952380952381,-3.10533457712018,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,3.1388888888888884,0.07933333333333333,∆dpp ∆glt,Double KO,0.044666666666666674,-3.1085277676993353,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,3.264444444444444,0.07933333333333333,∆dpp ∆glt,Double KO,0.044666666666666674,-3.1085277676993353,shift
F6,0.124,GC075,1,glucose-acetate,2021-09-13,1,3.3899999999999997,0.07928571428571428,∆dpp ∆glt,Double KO,0.04471428571428572,-3.107462237497297,shift
F6,0.125,GC075,1,glucose-acetate,2021-09-13,1,3.5155555555555553,0.07923809523809523,∆dpp ∆glt,Double KO,0.04576190476190477,-3.0843033077352673,shift
F6,0.125,GC075,1,glucose-acetate,2021-09-13,1,3.641111111111111,0.07928571428571429,∆dpp ∆glt,Double KO,0.04571428571428571,-3.0853444322436783,shift
F6,0.126,GC075,1,glucose-acetate,2021-09-13,1,3.7666666666666666,0.07914285714285714,∆dpp ∆glt,Double KO,0.04685714285714286,-3.0606518196533066,shift
F6,0.127,GC075,1,glucose-acetate,2021-09-13,1,3.8922222222222222,0.07928571428571428,∆dpp ∆glt,Double KO,0.04771428571428572,-3.04252443506075,shift
F6,0.128,GC075,1,glucose-acetate,2021-09-13,1,4.017777777777778,0.07933333333333333,∆dpp ∆glt,Double KO,0.04866666666666668,-3.02276094594191,shift
F6,0.129,GC075,1,glucose-acetate,2021-09-13,1,4.1433333333333335,0.07923809523809523,∆dpp ∆glt,Double KO,0.04976190476190477,-3.0005055523066484,shift
F6,0.13,GC075,1,glucose-acetate,2021-09-13,1,4.268888888888889,0.07923809523809523,∆dpp ∆glt,Double KO,0.05076190476190477,-2.98060911197977,shift
F6,0.132,GC075,1,glucose-acetate,2021-09-13,1,4.394444444444444,0.07938095238095239,∆dpp ∆glt,Double KO,0.05261904761904762,-2.944677102753707,exponential_acetate
F6,0.134,GC075,1,glucose-acetate,2021-09-13,1,4.519722222222222,0.07938095238095237,∆dpp ∆glt,Double KO,0.054619047619047636,-2.907372599576189,exponential_acetate
F6,0.136,GC075,1,glucose-acetate,2021-09-13,1,4.645555555555555,0.07909523809523808,∆dpp ∆glt,Double KO,0.05690476190476193,-2.8663762523399487,exponential_acetate
F6,0.138,GC075,1,glucose-acetate,2021-09-13,1,4.771111111111111,0.07919047619047619,∆dpp ∆glt,Double KO,0.058809523809523825,-2.8334514676434823,exponential_acetate
F6,0.141,GC075,1,glucose-acetate,2021-09-13,1,4.8966666666666665,0.07923809523809523,∆dpp ∆glt,Double KO,0.061761904761904754,-2.7844685323891163,exponential_acetate
F6,0.144,GC075,1,glucose-acetate,2021-09-13,1,5.022222222222222,0.07933333333333333,∆dpp ∆glt,Double KO,0.06466666666666666,-2.7385094085869186,exponential_acetate
F6,0.148,GC075,1,glucose-acetate,2021-09-13,1,5.147777777777778,0.07942857142857143,∆dpp ∆glt,Double KO,0.06857142857142856,-2.679879324135514,exponential_acetate
F6,0.151,GC075,1,glucose-acetate,2021-09-13,1,5.273333333333333,0.07938095238095237,∆dpp ∆glt,Double KO,0.07161904761904762,-2.636394212195775,exponential_acetate
F6,0.155,GC075,1,glucose-acetate,2021-09-13,1,5.398888888888889,0.07928571428571429,∆dpp ∆glt,Double KO,0.0757142857142857,-2.580788421491283,exponential_acetate
F6,0.161,GC075,1,glucose-acetate,2021-09-13,1,5.524444444444445,0.07933333333333333,∆dpp ∆glt,Double KO,0.08166666666666668,-2.5051093571055194,exponential_acetate
F6,0.166,GC075,1,glucose-acetate,2021-09-13,1,5.6499999999999995,0.07938095238095239,∆dpp ∆glt,Double KO,0.08661904761904762,-2.446235538187438,exponential_acetate
F6,0.171,GC075,1,glucose-acetate,2021-09-13,1,5.775555555555555,0.07938095238095239,∆dpp ∆glt,Double KO,0.09161904761904763,-2.390116085479908,exponential_acetate
F6,0.177,GC075,1,glucose-acetate,2021-09-13,1,5.901111111111111,0.07938095238095237,∆dpp ∆glt,Double KO,0.09761904761904762,-2.3266826445731064,exponential_acetate
F6,0.184,GC075,1,glucose-acetate,2021-09-13,1,6.026666666666666,0.07928571428571428,∆dpp ∆glt,Double KO,0.10471428571428572,-2.256519726150799,exponential_acetate
F6,0.191,GC075,1,glucose-acetate,2021-09-13,1,6.152222222222222,0.07938095238095239,∆dpp ∆glt,Double KO,0.11161904761904762,-2.192663566008657,exponential_acetate
F6,0.199,GC075,1,glucose-acetate,2021-09-13,1,6.277777777777778,0.07923809523809525,∆dpp ∆glt,Double KO,0.11976190476190476,-2.1222496341717205,exponential_acetate
F6,0.207,GC075,1,glucose-acetate,2021-09-13,1,6.403333333333333,0.07933333333333333,∆dpp ∆glt,Double KO,0.12766666666666665,-2.0583325784696007,exponential_acetate
F6,0.216,GC075,1,glucose-acetate,2021-09-13,1,6.528888888888889,0.07928571428571429,∆dpp ∆glt,Double KO,0.1367142857142857,-1.9898620365844961,exponential_acetate
F6,0.226,GC075,1,glucose-acetate,2021-09-13,1,6.654444444444445,0.07928571428571428,∆dpp ∆glt,Double KO,0.14671428571428574,-1.919268218108892,exponential_acetate
F7,0.09,GC075,2,glucose-acetate,2021-09-13,1,0.0,0.0790952380952381,∆dpp ∆glt,Double KO,0.010904761904761903,-4.51855571315132,exponential_glucose
F7,0.091,GC075,2,glucose-acetate,2021-09-13,1,0.12555555555555542,0.07923809523809523,∆dpp ∆glt,Double KO,0.011761904761904765,-4.442889380077583,exponential_glucose
F7,0.092,GC075,2,glucose-acetate,2021-09-13,1,0.25111111111111106,0.07928571428571429,∆dpp ∆glt,Double KO,0.012714285714285706,-4.3650290583053115,exponential_glucose
