well,od_600nm,identifier,replicate,growth_medium,date,run_number,elapsed_time_hr,avg_blank_value,strain,class,od_600nm_subtracted
C2,0.094,GC064,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆rbs,Double KO,0.015238095238095245
C3,0.088,GC065,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆mgl ∆glt,Double KO,0.00923809523809524
C4,0.085,GC066,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆rbs,Double KO,0.006238095238095251
C5,0.085,GC067,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆flh,Double KO,0.006238095238095251
C6,0.084,GC068,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆flh,Double KO,0.00523809523809525
C7,0.086,GC069,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆flh ∆glt,Double KO,0.007238095238095238
C8,0.088,GC070,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆glt,Double KO,0.00923809523809524
C9,0.082,GC071,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆dpp ∆flh,Double KO,0.0032380952380952482
C10,0.081,GC072,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆nmp ∆rbs,Double KO,0.0022380952380952474
C11,0.088,GC073,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆rbs ∆glt,Double KO,0.00923809523809524
D2,0.094,GC064,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆rbs,Double KO,0.015238095238095245
D3,0.087,GC065,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆mgl ∆glt,Double KO,0.008238095238095239
D4,0.082,GC066,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆rbs,Double KO,0.0032380952380952482
D5,0.083,GC067,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆flh,Double KO,0.004238095238095249
D6,0.084,GC068,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆flh,Double KO,0.00523809523809525
D7,0.086,GC069,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆flh ∆glt,Double KO,0.007238095238095238
D8,0.082,GC070,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆glt,Double KO,0.0032380952380952482
D9,0.084,GC071,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆dpp ∆flh,Double KO,0.00523809523809525
D10,0.081,GC072,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆nmp ∆rbs,Double KO,0.0022380952380952474
D11,0.087,GC073,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆rbs ∆glt,Double KO,0.008238095238095239
E2,0.096,GC064,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆rbs,Double KO,0.017238095238095247
E3,0.087,GC065,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆mgl ∆glt,Double KO,0.008238095238095239
E4,0.081,GC066,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆rbs,Double KO,0.0022380952380952474
E5,0.084,GC067,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆flh,Double KO,0.00523809523809525
E6,0.083,GC068,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆flh,Double KO,0.004238095238095249
E7,0.089,GC069,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆flh ∆glt,Double KO,0.01023809523809524
E8,0.082,GC070,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆opp ∆glt,Double KO,0.0032380952380952482
E9,0.083,GC071,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆dpp ∆flh,Double KO,0.004238095238095249
E10,0.082,GC072,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆nmp ∆rbs,Double KO,0.0032380952380952482
E11,0.086,GC073,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆rbs ∆glt,Double KO,0.007238095238095238
F3,0.089,GC074,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆glt,Double KO,0.01023809523809524
F4,0.088,GC074,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆glt,Double KO,0.00923809523809524
F5,0.087,GC074,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆his ∆glt,Double KO,0.008238095238095239
F6,0.084,GC075,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆dpp ∆glt,Double KO,0.00523809523809525
F7,0.086,GC075,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆dpp ∆glt,Double KO,0.007238095238095238
F8,0.082,GC075,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆dpp ∆glt,Double KO,0.0032380952380952482
F9,0.084,GC076,1,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆mgl ∆opp,Double KO,0.00523809523809525
F10,0.084,GC076,2,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆mgl ∆opp,Double KO,0.00523809523809525
F11,0.085,GC076,3,glucose-acetate,2021-09-14,1,0.0,0.07876190476190476,∆mgl ∆opp,Double KO,0.006238095238095251
C2,0.095,GC064,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆rbs,Double KO,0.016095238095238093
C3,0.088,GC065,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆mgl ∆glt,Double KO,0.009095238095238087
C4,0.085,GC066,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆rbs,Double KO,0.006095238095238098
C5,0.085,GC067,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆flh,Double KO,0.006095238095238098
C6,0.085,GC068,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆flh,Double KO,0.006095238095238098
C7,0.087,GC069,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆flh ∆glt,Double KO,0.008095238095238086
C8,0.088,GC070,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆glt,Double KO,0.009095238095238087
C9,0.083,GC071,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆dpp ∆flh,Double KO,0.004095238095238096
C10,0.081,GC072,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆nmp ∆rbs,Double KO,0.0020952380952380945
C11,0.089,GC073,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆rbs ∆glt,Double KO,0.010095238095238088
D2,0.095,GC064,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆rbs,Double KO,0.016095238095238093
D3,0.088,GC065,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆mgl ∆glt,Double KO,0.009095238095238087
D4,0.082,GC066,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆rbs,Double KO,0.0030952380952380953
D5,0.084,GC067,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆flh,Double KO,0.005095238095238097
D6,0.084,GC068,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆flh,Double KO,0.005095238095238097
D7,0.086,GC069,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆flh ∆glt,Double KO,0.007095238095238085
D8,0.082,GC070,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆glt,Double KO,0.0030952380952380953
D9,0.085,GC071,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆dpp ∆flh,Double KO,0.006095238095238098
D10,0.081,GC072,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆nmp ∆rbs,Double KO,0.0020952380952380945
D11,0.087,GC073,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆rbs ∆glt,Double KO,0.008095238095238086
E2,0.098,GC064,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆rbs,Double KO,0.019095238095238096
E3,0.088,GC065,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆mgl ∆glt,Double KO,0.009095238095238087
E4,0.082,GC066,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆rbs,Double KO,0.0030952380952380953
E5,0.084,GC067,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆flh,Double KO,0.005095238095238097
E6,0.084,GC068,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆flh,Double KO,0.005095238095238097
E7,0.09,GC069,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆flh ∆glt,Double KO,0.011095238095238089
E8,0.083,GC070,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆opp ∆glt,Double KO,0.004095238095238096
E9,0.084,GC071,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆dpp ∆flh,Double KO,0.005095238095238097
E10,0.082,GC072,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆nmp ∆rbs,Double KO,0.0030952380952380953
E11,0.087,GC073,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆rbs ∆glt,Double KO,0.008095238095238086
F3,0.09,GC074,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆glt,Double KO,0.011095238095238089
F4,0.088,GC074,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆glt,Double KO,0.009095238095238087
F5,0.088,GC074,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆his ∆glt,Double KO,0.009095238095238087
F6,0.085,GC075,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆dpp ∆glt,Double KO,0.006095238095238098
F7,0.085,GC075,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆dpp ∆glt,Double KO,0.006095238095238098
F8,0.082,GC075,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆dpp ∆glt,Double KO,0.0030952380952380953
F9,0.084,GC076,1,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆mgl ∆opp,Double KO,0.005095238095238097
F10,0.085,GC076,2,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆mgl ∆opp,Double KO,0.006095238095238098
F11,0.086,GC076,3,glucose-acetate,2021-09-14,1,0.12555555555555556,0.07890476190476191,∆mgl ∆opp,Double KO,0.007095238095238085
C2,0.097,GC064,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆rbs,Double KO,0.018047619047619062
C3,0.088,GC065,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆mgl ∆glt,Double KO,0.009047619047619054
C4,0.085,GC066,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆rbs,Double KO,0.0060476190476190655
C5,0.086,GC067,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆flh,Double KO,0.0070476190476190526
C6,0.084,GC068,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆flh,Double KO,0.005047619047619065
C7,0.088,GC069,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆flh ∆glt,Double KO,0.009047619047619054
C8,0.089,GC070,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆glt,Double KO,0.010047619047619055
C9,0.083,GC071,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆dpp ∆flh,Double KO,0.004047619047619064
C10,0.082,GC072,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆nmp ∆rbs,Double KO,0.003047619047619063
C11,0.09,GC073,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆rbs ∆glt,Double KO,0.011047619047619056
D2,0.097,GC064,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆rbs,Double KO,0.018047619047619062
D3,0.088,GC065,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆mgl ∆glt,Double KO,0.009047619047619054
D4,0.083,GC066,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆rbs,Double KO,0.004047619047619064
D5,0.085,GC067,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆flh,Double KO,0.0060476190476190655
D6,0.085,GC068,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆flh,Double KO,0.0060476190476190655
D7,0.088,GC069,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆flh ∆glt,Double KO,0.009047619047619054
D8,0.083,GC070,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆glt,Double KO,0.004047619047619064
D9,0.085,GC071,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆dpp ∆flh,Double KO,0.0060476190476190655
D10,0.081,GC072,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆nmp ∆rbs,Double KO,0.002047619047619062
D11,0.088,GC073,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆rbs ∆glt,Double KO,0.009047619047619054
E2,0.099,GC064,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆rbs,Double KO,0.020047619047619064
E3,0.088,GC065,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆mgl ∆glt,Double KO,0.009047619047619054
E4,0.082,GC066,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆rbs,Double KO,0.003047619047619063
E5,0.085,GC067,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆flh,Double KO,0.0060476190476190655
E6,0.084,GC068,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆flh,Double KO,0.005047619047619065
E7,0.091,GC069,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆flh ∆glt,Double KO,0.012047619047619057
E8,0.084,GC070,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆opp ∆glt,Double KO,0.005047619047619065
E9,0.084,GC071,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆dpp ∆flh,Double KO,0.005047619047619065
E10,0.082,GC072,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆nmp ∆rbs,Double KO,0.003047619047619063
E11,0.088,GC073,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆rbs ∆glt,Double KO,0.009047619047619054
F3,0.09,GC074,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆glt,Double KO,0.011047619047619056
F4,0.089,GC074,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆glt,Double KO,0.010047619047619055
F5,0.088,GC074,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆his ∆glt,Double KO,0.009047619047619054
F6,0.085,GC075,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆dpp ∆glt,Double KO,0.0060476190476190655
F7,0.086,GC075,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆dpp ∆glt,Double KO,0.0070476190476190526
F8,0.083,GC075,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆dpp ∆glt,Double KO,0.004047619047619064
F9,0.085,GC076,1,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆mgl ∆opp,Double KO,0.0060476190476190655
F10,0.085,GC076,2,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆mgl ∆opp,Double KO,0.0060476190476190655
F11,0.086,GC076,3,glucose-acetate,2021-09-14,1,0.2511111111111111,0.07895238095238094,∆mgl ∆opp,Double KO,0.0070476190476190526
C2,0.099,GC064,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆rbs,Double KO,0.020000000000000018
C3,0.089,GC065,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆mgl ∆glt,Double KO,0.010000000000000009
C4,0.086,GC066,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆rbs,Double KO,0.007000000000000006
C5,0.087,GC067,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆flh,Double KO,0.008000000000000007
C6,0.085,GC068,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆flh,Double KO,0.006000000000000019
C7,0.089,GC069,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆flh ∆glt,Double KO,0.010000000000000009
C8,0.09,GC070,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆glt,Double KO,0.01100000000000001
C9,0.084,GC071,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆dpp ∆flh,Double KO,0.005000000000000018
C10,0.082,GC072,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆nmp ∆rbs,Double KO,0.0030000000000000165
C11,0.091,GC073,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆rbs ∆glt,Double KO,0.01200000000000001
D2,0.099,GC064,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆rbs,Double KO,0.020000000000000018
D3,0.089,GC065,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆mgl ∆glt,Double KO,0.010000000000000009
D4,0.083,GC066,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆rbs,Double KO,0.004000000000000017
D5,0.086,GC067,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆flh,Double KO,0.007000000000000006
D6,0.086,GC068,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆flh,Double KO,0.007000000000000006
D7,0.089,GC069,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆flh ∆glt,Double KO,0.010000000000000009
D8,0.084,GC070,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆glt,Double KO,0.005000000000000018
D9,0.086,GC071,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆dpp ∆flh,Double KO,0.007000000000000006
D10,0.082,GC072,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆nmp ∆rbs,Double KO,0.0030000000000000165
D11,0.089,GC073,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆rbs ∆glt,Double KO,0.010000000000000009
E2,0.101,GC064,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆rbs,Double KO,0.02200000000000002
E3,0.089,GC065,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆mgl ∆glt,Double KO,0.010000000000000009
E4,0.083,GC066,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆rbs,Double KO,0.004000000000000017
E5,0.086,GC067,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆flh,Double KO,0.007000000000000006
E6,0.085,GC068,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆flh,Double KO,0.006000000000000019
E7,0.092,GC069,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆flh ∆glt,Double KO,0.013000000000000012
E8,0.084,GC070,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆opp ∆glt,Double KO,0.005000000000000018
E9,0.085,GC071,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆dpp ∆flh,Double KO,0.006000000000000019
E10,0.083,GC072,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆nmp ∆rbs,Double KO,0.004000000000000017
E11,0.089,GC073,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆rbs ∆glt,Double KO,0.010000000000000009
F3,0.091,GC074,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆glt,Double KO,0.01200000000000001
F4,0.089,GC074,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆glt,Double KO,0.010000000000000009
F5,0.09,GC074,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆his ∆glt,Double KO,0.01100000000000001
F6,0.086,GC075,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆dpp ∆glt,Double KO,0.007000000000000006
F7,0.087,GC075,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆dpp ∆glt,Double KO,0.008000000000000007
F8,0.084,GC075,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆dpp ∆glt,Double KO,0.005000000000000018
F9,0.085,GC076,1,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆mgl ∆opp,Double KO,0.006000000000000019
F10,0.085,GC076,2,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆mgl ∆opp,Double KO,0.006000000000000019
F11,0.087,GC076,3,glucose-acetate,2021-09-14,1,0.37666666666666665,0.07899999999999999,∆mgl ∆opp,Double KO,0.008000000000000007
C2,0.101,GC064,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆rbs,Double KO,0.02195238095238096
C3,0.09,GC065,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆mgl ∆glt,Double KO,0.01095238095238095
C4,0.086,GC066,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆rbs,Double KO,0.006952380952380946
C5,0.088,GC067,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆flh,Double KO,0.008952380952380948
C6,0.086,GC068,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆flh,Double KO,0.006952380952380946
C7,0.09,GC069,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆flh ∆glt,Double KO,0.01095238095238095
C8,0.09,GC070,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆glt,Double KO,0.01095238095238095
C9,0.084,GC071,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆dpp ∆flh,Double KO,0.004952380952380958
C10,0.083,GC072,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆nmp ∆rbs,Double KO,0.003952380952380957
C11,0.092,GC073,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆rbs ∆glt,Double KO,0.012952380952380951
D2,0.101,GC064,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆rbs,Double KO,0.02195238095238096
D3,0.09,GC065,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆mgl ∆glt,Double KO,0.01095238095238095
D4,0.083,GC066,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆rbs,Double KO,0.003952380952380957
D5,0.087,GC067,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆flh,Double KO,0.007952380952380947
D6,0.086,GC068,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆flh,Double KO,0.006952380952380946
D7,0.09,GC069,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆flh ∆glt,Double KO,0.01095238095238095
D8,0.084,GC070,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆glt,Double KO,0.004952380952380958
D9,0.086,GC071,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆dpp ∆flh,Double KO,0.006952380952380946
D10,0.082,GC072,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆nmp ∆rbs,Double KO,0.0029523809523809563
D11,0.09,GC073,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆rbs ∆glt,Double KO,0.01095238095238095
E2,0.103,GC064,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆rbs,Double KO,0.023952380952380947
E3,0.089,GC065,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆mgl ∆glt,Double KO,0.009952380952380949
E4,0.083,GC066,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆rbs,Double KO,0.003952380952380957
E5,0.087,GC067,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆flh,Double KO,0.007952380952380947
E6,0.086,GC068,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆flh,Double KO,0.006952380952380946
E7,0.093,GC069,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆flh ∆glt,Double KO,0.013952380952380952
E8,0.084,GC070,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆opp ∆glt,Double KO,0.004952380952380958
E9,0.085,GC071,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆dpp ∆flh,Double KO,0.005952380952380959
E10,0.083,GC072,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆nmp ∆rbs,Double KO,0.003952380952380957
E11,0.09,GC073,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆rbs ∆glt,Double KO,0.01095238095238095
F3,0.091,GC074,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆glt,Double KO,0.01195238095238095
F4,0.09,GC074,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆glt,Double KO,0.01095238095238095
F5,0.09,GC074,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆his ∆glt,Double KO,0.01095238095238095
F6,0.086,GC075,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆dpp ∆glt,Double KO,0.006952380952380946
F7,0.087,GC075,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆dpp ∆glt,Double KO,0.007952380952380947
F8,0.084,GC075,3,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆dpp ∆glt,Double KO,0.004952380952380958
F9,0.085,GC076,1,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆mgl ∆opp,Double KO,0.005952380952380959
F10,0.085,GC076,2,glucose-acetate,2021-09-14,1,0.5022222222222222,0.07904761904761905,∆mgl ∆opp,Double KO,0.005952380952380959
