,M_Mb_1,M_Mb_2,M_Rb,M_O,m_u,m_c,M,tRNA_c,tRNA_u,frequency,ribosome_content,phi_Rb,kappa,gamma,phi_Mb_1,alpha_1,nu_1,phi_Mb_2,alpha_2,nu_2,alloc_stability,tRNA_c_stability,tRNA_u_stability,time_hr,time_idx,death_rate,species_label,dilution_cycle,OD,relative_biomass,relative_time
1858,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268465099356628e-06,1.8202650135837263e+18,5.091821811764064e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225652734862236e-21,1.4624333476687016e-23,1.637869349450774e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.65060862912288e-20,1.0000000030911829,1.0,30.966666666666665,1858,0,0,1,15.828391422467185,35.90920488982815,21.45
1859,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846507070611e-06,1.8202650135837263e+18,5.0918217960243125e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225652557967286e-21,1.462433343148053e-23,1.6378693443878205e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608605473451e-20,1.0000000030911824,1.0,30.983333333333334,1859,0,0,1,15.828391422467185,35.90920488982815,21.46666666666667
1860,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268465042055593e-06,1.8202650135837263e+18,5.091821780284562e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565238107235e-21,1.4624333386274045e-23,1.6378693393248677e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608581824024e-20,1.0000000030911826,1.0,31.0,1860,0,0,1,15.828391422467185,35.90920488982815,21.483333333333334
1861,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268465013405074e-06,1.8202650135837263e+18,5.091821764544811e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225652204177416e-21,1.4624333341067565e-23,1.6378693342619143e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608558174597e-20,1.0000000030911824,1.0,31.016666666666666,1861,0,0,1,15.828391422467185,35.90920488982815,21.5
1862,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464984754558e-06,1.8202650135837263e+18,5.091821748805061e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565202728247e-21,1.462433329586108e-23,1.637869329198961e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608534525169e-20,1.0000000030911826,1.0,31.03333333333333,1862,0,0,1,15.828391422467185,35.90920488982815,21.516666666666666
1863,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846495610404e-06,1.8202650135837263e+18,5.09182173306531e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565185038753e-21,1.4624333250654593e-23,1.637869324136008e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.65060851087574e-20,1.0000000030911824,1.0,31.05,1863,0,0,1,15.828391422467185,35.90920488982815,21.533333333333335
1864,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464927453522e-06,1.8202650135837263e+18,5.091821717325559e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72256516734926e-21,1.462433320544811e-23,1.6378693190730549e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608487226313e-20,1.0000000030911826,1.0,31.066666666666666,1864,0,0,1,15.828391422467185,35.90920488982815,21.55
1865,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464898803004e-06,1.8202650135837263e+18,5.091821701585808e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565149659766e-21,1.4624333160241624e-23,1.6378693140101017e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608463576885e-20,1.0000000030911826,1.0,31.083333333333332,1865,0,0,1,15.828391422467185,35.90920488982815,21.566666666666666
1866,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464870152487e-06,1.8202650135837263e+18,5.091821685846058e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565131970272e-21,1.4624333115035142e-23,1.6378693089471487e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608439927457e-20,1.0000000030911826,1.0,31.099999999999998,1866,0,0,1,15.828391422467185,35.90920488982815,21.583333333333332
1867,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846484150197e-06,1.8202650135837263e+18,5.0918216701063076e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565114280779e-21,1.462433306982866e-23,1.6378693038841956e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608416278031e-20,1.0000000030911826,1.0,31.116666666666667,1867,0,0,1,15.828391422467185,35.90920488982815,21.6
1868,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464812851452e-06,1.8202650135837263e+18,5.0918216543665565e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565096591285e-21,1.4624333024622173e-23,1.6378692988212423e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608392628603e-20,1.0000000030911826,1.0,31.133333333333333,1868,0,0,1,15.828391422467185,35.90920488982815,21.616666666666667
1869,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464784200935e-06,1.8202650135837263e+18,5.091821638626806e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225650789017905e-21,1.4624332979415687e-23,1.6378692937582894e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608368979174e-20,1.0000000030911826,1.0,31.15,1869,0,0,1,15.828391422467185,35.90920488982815,21.633333333333333
1870,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464755550417e-06,1.8202650135837263e+18,5.091821622887055e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565061212296e-21,1.46243329342092e-23,1.637869288695336e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608345329746e-20,1.0000000030911826,1.0,31.166666666666668,1870,0,0,1,15.828391422467185,35.90920488982815,21.650000000000002
1871,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.2684647268999e-06,1.8202650135837263e+18,5.091821607147305e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225650435228035e-21,1.462433288900272e-23,1.637869283632383e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608321680319e-20,1.0000000030911826,1.0,31.183333333333334,1871,0,0,1,15.828391422467185,35.90920488982815,21.666666666666668
1872,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464698249382e-06,1.8202650135837263e+18,5.091821591407554e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565025833309e-21,1.4624332843796235e-23,1.6378692785694296e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608298030891e-20,1.0000000030911826,1.0,31.2,1872,0,0,1,15.828391422467185,35.90920488982815,21.683333333333334
1873,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464669598865e-06,1.8202650135837263e+18,5.0918215756678034e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722565008143815e-21,1.462433279858975e-23,1.6378692735064768e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608274381462e-20,1.0000000030911829,1.0,31.216666666666665,1873,0,0,1,15.828391422467185,35.90920488982815,21.7
1874,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464640948346e-06,1.8202650135837263e+18,5.091821559928052e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564990454321e-21,1.4624332753383267e-23,1.6378692684435234e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608250732034e-20,1.0000000030911826,1.0,31.233333333333334,1874,0,0,1,15.828391422467185,35.90920488982815,21.71666666666667
1875,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846461229783e-06,1.8202650135837263e+18,5.091821544188302e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564972764828e-21,1.4624332708176784e-23,1.6378692633805704e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608227082608e-20,1.0000000030911829,1.0,31.25,1875,0,0,1,15.828391422467185,35.90920488982815,21.733333333333334
1876,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464583647311e-06,1.8202650135837263e+18,5.091821528448551e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564955075333e-21,1.4624332662970298e-23,1.6378692583176172e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608203433179e-20,1.0000000030911826,1.0,31.266666666666666,1876,0,0,1,15.828391422467185,35.90920488982815,21.75
1877,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464554996795e-06,1.8202650135837263e+18,5.0918215127088005e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225649373858395e-21,1.4624332617763812e-23,1.6378692532546642e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608179783751e-20,1.0000000030911829,1.0,31.28333333333333,1877,0,0,1,15.828391422467185,35.90920488982815,21.766666666666666
1878,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464526346276e-06,1.8202650135837263e+18,5.0918214969690495e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564919696345e-21,1.4624332572557326e-23,1.6378692481917108e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608156134323e-20,1.0000000030911826,1.0,31.3,1878,0,0,1,15.828391422467185,35.90920488982815,21.783333333333335
1879,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846449769576e-06,1.8202650135837263e+18,5.091821481229299e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225649020068525e-21,1.4624332527350846e-23,1.637869243128758e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608132484896e-20,1.0000000030911829,1.0,31.316666666666666,1879,0,0,1,15.828391422467185,35.90920488982815,21.8
1880,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464469045241e-06,1.8202650135837263e+18,5.091821465489548e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225648843173575e-21,1.4624332482144357e-23,1.6378692380658046e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608108835467e-20,1.0000000030911826,1.0,31.333333333333332,1880,0,0,1,15.828391422467185,35.90920488982815,21.816666666666666
1881,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464440394724e-06,1.8202650135837263e+18,5.091821449749798e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564866627864e-21,1.4624332436937878e-23,1.6378692330028516e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608085186039e-20,1.000000003091183,1.0,31.349999999999998,1881,0,0,1,15.828391422467185,35.90920488982815,21.833333333333332
1882,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464411744206e-06,1.8202650135837263e+18,5.091821434010046e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564848938369e-21,1.462433239173139e-23,1.637869227939898e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.65060806153661e-20,1.0000000030911826,1.0,31.366666666666667,1882,0,0,1,15.828391422467185,35.90920488982815,21.85
1883,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464383093689e-06,1.8202650135837263e+18,5.091821418270296e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564831248876e-21,1.4624332346524906e-23,1.6378692228769454e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608037887184e-20,1.000000003091183,1.0,31.383333333333333,1883,0,0,1,15.828391422467185,35.90920488982815,21.866666666666667
1884,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846435444317e-06,1.8202650135837263e+18,5.0918214025305445e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564813559381e-21,1.462433230131842e-23,1.6378692178139918e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650608014237755e-20,1.0000000030911826,1.0,31.4,1884,0,0,1,15.828391422467185,35.90920488982815,21.883333333333333
1885,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464325792654e-06,1.8202650135837263e+18,5.091821386790794e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564795869888e-21,1.4624332256111937e-23,1.6378692127510388e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607990588327e-20,1.0000000030911829,1.0,31.416666666666668,1885,0,0,1,15.828391422467185,35.90920488982815,21.900000000000002
1886,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464297142135e-06,1.8202650135837263e+18,5.091821371051043e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225647781803934e-21,1.462433221090545e-23,1.6378692076880856e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607966938899e-20,1.0000000030911826,1.0,31.433333333333334,1886,0,0,1,15.828391422467185,35.90920488982815,21.916666666666668
1887,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464268491619e-06,1.8202650135837263e+18,5.091821355311293e-24,0.0004004008177783426,1.0,0.07479882387007292,5.7225647604909e-21,1.4624332165698968e-23,1.6378692026251326e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607943289471e-20,1.0000000030911829,1.0,31.45,1887,0,0,1,15.828391422467185,35.90920488982815,21.933333333333334
1888,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.2684642398411e-06,1.8202650135837263e+18,5.091821339571542e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564742801406e-21,1.4624332120492483e-23,1.6378691975621792e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607919640043e-20,1.0000000030911829,1.0,31.466666666666665,1888,0,0,1,15.828391422467185,35.90920488982815,21.95
1889,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464211190583e-06,1.8202650135837263e+18,5.091821323831791e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564725111912e-21,1.4624332075286e-23,1.6378691924992264e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607895990616e-20,1.0000000030911829,1.0,31.483333333333334,1889,0,0,1,15.828391422467185,35.90920488982815,21.96666666666667
1890,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464182540065e-06,1.8202650135837263e+18,5.09182130809204e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564707422418e-21,1.4624332030079514e-23,1.637869187436273e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607872341187e-20,1.0000000030911829,1.0,31.5,1890,0,0,1,15.828391422467185,35.90920488982815,21.983333333333334
1891,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.268464153889548e-06,1.8202650135837263e+18,5.09182129235229e-24,0.0004004008177783426,1.0,0.07479882387007292,5.722564689732924e-21,1.4624331984873028e-23,1.63786918237332e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607848691761e-20,1.0000000030911829,1.0,31.516666666666666,1891,0,0,1,15.828391422467185,35.90920488982815,22.0
1892,1.7619099701527318e+16,6.653464742502129e+17,1.3615368214790502e+17,1.0011457574840812e+18,728835600012229.9,9.26846412523903e-06,1.8202650135837263e+18,5.091821276612539e-24,0.0004004008177783426,1.0,0.07479882387007292,5.72256467204343e-21,1.4624331939666545e-23,1.6378691773103666e-18,-7.431686261652608e-06,-1.651485835922802e-05,0.0,0.4500074316862616,1.0000165148583593,0.0,7.650607825042332e-20,1.0000000030911829,1.0,31.53333333333333,1892,0,0,1,15.828391422467185,35.90920488982815,22.016666666666666
