well,od600nm,identifier,replicate,growth_medium,date,run_number,time_hr,avg_blank_value,strain,class,od600nm_subtracted,log_od600nm_subtracted,pearson_correlation,phase,time_hr_centered,od600nm_subtracted_centered,medium
F9,0.09,GC001,1,glucose-acetate,2021-09-07,1,0.0,0.07944444444444444,WT,WT,0.010555555555555554,-4.551102964717816,0.9934020312660072,preshift_exponential,-2.008888888888889,0.2821782178217821,glucose-acetate
F9,0.09,GC001,1,glucose-acetate,2021-09-07,1,0.12555555555555564,0.07940740740740741,WT,WT,0.010592592592592584,-4.5476003341666145,0.997998093586238,preshift_exponential,-1.8833333333333333,0.28316831683168286,glucose-acetate
F9,0.091,GC001,1,glucose-acetate,2021-09-07,1,0.2511111111111113,0.07948148148148147,WT,WT,0.011518518518518525,-4.463799232807231,0.9963073792680291,preshift_exponential,-1.7577777777777777,0.307920792079208,glucose-acetate
F9,0.092,GC001,1,glucose-acetate,2021-09-07,1,0.3766666666666665,0.07933333333333333,WT,WT,0.012666666666666673,-4.36878140792386,0.9961875249565679,preshift_exponential,-1.6322222222222225,0.3386138613861387,glucose-acetate
F9,0.093,GC001,1,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07933333333333333,WT,WT,0.013666666666666674,-4.292795500945938,0.9966950507078527,preshift_exponential,-1.5066666666666668,0.36534653465346545,glucose-acetate
F9,0.094,GC001,1,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07940740740740741,WT,WT,0.014592592592592588,-4.227241235688533,0.9964849603392156,preshift_exponential,-1.3811111111111112,0.3900990099009899,glucose-acetate
F9,0.095,GC001,1,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07940740740740741,WT,WT,0.015592592592592588,-4.160959311304085,0.9972360574012116,preshift_exponential,-1.2555555555555555,0.4168316831683166,glucose-acetate
F9,0.096,GC001,1,glucose-acetate,2021-09-07,1,0.878888888888889,0.0792962962962963,WT,WT,0.016703703703703707,-4.092124805483787,0.9967525654492824,preshift_exponential,-1.13,0.4465346534653465,glucose-acetate
F9,0.098,GC001,1,glucose-acetate,2021-09-07,1,1.0044444444444447,0.07944444444444444,WT,WT,0.01855555555555556,-3.986986043901601,0.9971668394895685,preshift_exponential,-1.0044444444444443,0.4960396039603961,glucose-acetate
F9,0.1,GC001,1,glucose-acetate,2021-09-07,1,1.13,0.07937037037037037,WT,WT,0.020629629629629637,-3.8810269050591817,0.9966667252801857,preshift_exponential,-0.878888888888889,0.5514851485148515,glucose-acetate
F9,0.101,GC001,1,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07940740740740741,WT,WT,0.021592592592592594,-3.8354049586359737,0.997469571384621,preshift_exponential,-0.7533333333333334,0.5772277227722771,glucose-acetate
F9,0.103,GC001,1,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07951851851851852,WT,WT,0.023481481481481478,-3.7515431905492402,0.9949710641643308,preshift_exponential,-0.6277777777777778,0.6277227722772275,glucose-acetate
F9,0.106,GC001,1,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07944444444444444,WT,WT,0.026555555555555554,-3.628516304386846,0.9883000371553402,preshift_exponential,-0.5022222222222221,0.7099009900990096,glucose-acetate
F9,0.108,GC001,1,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07944444444444444,WT,WT,0.028555555555555556,-3.5559037714231367,0.9625989572393776,preshift_exponential,-0.3766666666666665,0.7633663366336632,glucose-acetate
F9,0.11,GC001,1,glucose-acetate,2021-09-07,1,1.7577777777777777,0.07951851851851852,WT,WT,0.030481481481481484,-3.490635944309396,0.9154563704817373,transition,-0.2511111111111113,0.8148514851485147,glucose-acetate
F9,0.113,GC001,1,glucose-acetate,2021-09-07,1,1.8833333333333333,0.07937037037037038,WT,WT,0.03362962962962962,-3.392347766385173,0.8620500600028979,transition,-0.12555555555555564,0.8990099009900986,glucose-acetate
F9,0.117,GC001,1,glucose-acetate,2021-09-07,1,2.008888888888889,0.07959259259259259,WT,WT,0.03740740740740742,-3.285886535151161,0.8082442839829229,stall,0.0,1.0,glucose-acetate
F9,0.119,GC001,1,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07955555555555556,WT,WT,0.039444444444444435,-3.232862066842941,0.6772063877761316,stall,0.12555555555555564,1.0544554455445538,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07948148148148147,WT,WT,0.041518518518518524,-3.181615721914306,-0.11564167440844131,stall,0.2511111111111113,1.1099009900990098,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,2.385555555555556,0.07951851851851852,WT,WT,0.04248148148148148,-3.1586870278570953,-0.7994789665437871,stall,0.3766666666666669,1.1356435643564353,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,2.5111111111111115,0.07955555555555556,WT,WT,0.04244444444444444,-3.1595592477117815,-0.8460127497959156,stall,0.5022222222222226,1.134653465346534,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,2.6366666666666663,0.07959259259259259,WT,WT,0.04240740740740741,-3.160432228998126,-0.8523779119150314,stall,0.6277777777777773,1.1336633663366333,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,2.762222222222222,0.07951851851851852,WT,WT,0.04248148148148148,-3.1586870278570953,-0.819528747531069,stall,0.753333333333333,1.1356435643564353,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,2.8877777777777776,0.07959259259259259,WT,WT,0.04240740740740741,-3.160432228998126,-0.7083347643363245,stall,0.8788888888888886,1.1336633663366333,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,3.013333333333333,0.07966666666666666,WT,WT,0.042333333333333334,-3.1621804811916556,-0.4560785433704401,stall,1.0044444444444443,1.1316831683168314,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.138888888888889,0.07962962962962962,WT,WT,0.04137037037037038,-3.1851903459172655,-0.035470993297063796,transition,1.13,1.1059405940594058,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07966666666666666,WT,WT,0.04133333333333333,-3.1860860020452098,0.518052009073219,transition,1.2555555555555555,1.1049504950495046,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.39,0.07948148148148147,WT,WT,0.041518518518518524,-3.181615721914306,0.6554648552693939,transition,1.3811111111111112,1.1099009900990098,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07951851851851852,WT,WT,0.04148148148148148,-3.182508180697326,0.7911145685134261,transition,1.5066666666666668,1.1089108910891086,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.6411111111111114,0.07955555555555556,WT,WT,0.04144444444444444,-3.183401436674541,0.8773631212240649,transition,1.6322222222222225,1.1079207920792074,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.766666666666667,0.07955555555555556,WT,WT,0.04144444444444444,-3.183401436674541,0.920289228522647,transition,1.757777777777778,1.1079207920792074,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,3.8922222222222227,0.07948148148148147,WT,WT,0.041518518518518524,-3.181615721914306,0.946085361315777,transition,1.8833333333333337,1.1099009900990098,glucose-acetate
F9,0.121,GC001,1,glucose-acetate,2021-09-07,1,4.017777777777777,0.07974074074074074,WT,WT,0.04125925925925926,-3.1878797244992367,0.9673387017957864,transition,2.008888888888888,1.1029702970297026,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,4.143333333333333,0.07955555555555556,WT,WT,0.04244444444444444,-3.1595592477117815,0.9530596626030763,transition,2.1344444444444437,1.134653465346534,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,4.268888888888888,0.07966666666666666,WT,WT,0.042333333333333334,-3.1621804811916556,0.9846433842406948,transition,2.2599999999999993,1.1316831683168314,glucose-acetate
F9,0.122,GC001,1,glucose-acetate,2021-09-07,1,4.394444444444444,0.07955555555555556,WT,WT,0.04244444444444444,-3.1595592477117815,0.992535702865861,transition,2.385555555555555,1.134653465346534,glucose-acetate
F9,0.123,GC001,1,glucose-acetate,2021-09-07,1,4.52,0.07959259259259259,WT,WT,0.04340740740740741,-3.1371251748495084,0.9870055903727447,transition,2.5111111111111106,1.16039603960396,glucose-acetate
F9,0.124,GC001,1,glucose-acetate,2021-09-07,1,4.645555555555555,0.07970370370370371,WT,WT,0.04429629629629629,-3.116854210475889,0.9846728167367536,transition,2.6366666666666663,1.1841584158415837,glucose-acetate
F9,0.125,GC001,1,glucose-acetate,2021-09-07,1,4.771111111111111,0.07966666666666666,WT,WT,0.04533333333333334,-3.0937126819141945,0.9883407240167212,transition,2.762222222222222,1.2118811881188116,glucose-acetate
F9,0.126,GC001,1,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07970370370370371,WT,WT,0.046296296296296294,-3.0726933146901194,0.993499462526672,postshift_exponential,2.8877777777777776,1.2376237623762372,glucose-acetate
F9,0.128,GC001,1,glucose-acetate,2021-09-07,1,5.022222222222222,0.07959259259259259,WT,WT,0.04840740740740741,-3.028102431362244,0.9950577351434462,postshift_exponential,3.013333333333333,1.2940594059405939,glucose-acetate
F9,0.129,GC001,1,glucose-acetate,2021-09-07,1,5.147777777777778,0.07970370370370371,WT,WT,0.049296296296296296,-3.0099063265913544,0.9993820057156291,postshift_exponential,3.138888888888889,1.3178217821782174,glucose-acetate
F9,0.131,GC001,1,glucose-acetate,2021-09-07,1,5.273333333333333,0.07959259259259259,WT,WT,0.051407407407407416,-2.9679730039197163,0.9996991211050298,postshift_exponential,3.2644444444444445,1.3742574257425741,glucose-acetate
F9,0.134,GC001,1,glucose-acetate,2021-09-07,1,5.398888888888889,0.07970370370370371,WT,WT,0.0542962962962963,-2.9132992625398693,0.9993749271737405,postshift_exponential,3.39,1.4514851485148512,glucose-acetate
F9,0.137,GC001,1,glucose-acetate,2021-09-07,1,5.524444444444445,0.07944444444444444,WT,WT,0.05755555555555557,-2.855004614058873,0.9991692596720545,postshift_exponential,3.5155555555555558,1.5386138613861386,glucose-acetate
F9,0.14,GC001,1,glucose-acetate,2021-09-07,1,5.65,0.07948148148148147,WT,WT,0.06051851851851854,-2.8048058695665175,0.9991566560860385,postshift_exponential,3.6411111111111114,1.617821782178218,glucose-acetate
F9,0.143,GC001,1,glucose-acetate,2021-09-07,1,5.775555555555556,0.07955555555555556,WT,WT,0.06344444444444443,-2.7575906466623463,0.9994811773814778,postshift_exponential,3.766666666666667,1.696039603960395,glucose-acetate
F9,0.147,GC001,1,glucose-acetate,2021-09-07,1,5.901111111111112,0.07962962962962962,WT,WT,0.06737037037037037,-2.697549966468344,0.9995723332123883,postshift_exponential,3.8922222222222227,1.8009900990099006,glucose-acetate
F9,0.151,GC001,1,glucose-acetate,2021-09-07,1,6.026666666666667,0.07962962962962962,WT,WT,0.07137037037037038,-2.6398724765720996,0.9997038437544424,postshift_exponential,4.017777777777779,1.9079207920792076,glucose-acetate
F9,0.155,GC001,1,glucose-acetate,2021-09-07,1,6.152222222222223,0.07970370370370371,WT,WT,0.07529629629629629,-2.5863243313581195,0.9998008995933658,postshift_exponential,4.143333333333334,2.0128712871287124,glucose-acetate
F9,0.16,GC001,1,glucose-acetate,2021-09-07,1,6.277777777777779,0.07966666666666666,WT,WT,0.08033333333333334,-2.5215706341595916,0.9997971579609501,postshift_exponential,4.26888888888889,2.147524752475247,glucose-acetate
F9,0.165,GC001,1,glucose-acetate,2021-09-07,1,6.403333333333334,0.07970370370370371,WT,WT,0.0852962962962963,-2.461624245165781,0.999794674449904,postshift_exponential,4.394444444444446,2.2801980198019796,glucose-acetate
F10,0.09,GC001,2,glucose-acetate,2021-09-07,1,0.0,0.07940740740740741,WT,WT,0.010592592592592584,-4.5476003341666145,0.997998093586238,preshift_exponential,-1.8833333333333333,0.2991631799163177,glucose-acetate
F10,0.091,GC001,2,glucose-acetate,2021-09-07,1,0.12555555555555564,0.07948148148148147,WT,WT,0.011518518518518525,-4.463799232807231,0.9982476967052281,preshift_exponential,-1.7577777777777777,0.3253138075313809,glucose-acetate
F10,0.092,GC001,2,glucose-acetate,2021-09-07,1,0.25111111111111084,0.07933333333333333,WT,WT,0.012666666666666673,-4.36878140792386,0.9980912525835819,preshift_exponential,-1.6322222222222225,0.3577405857740587,glucose-acetate
F10,0.093,GC001,2,glucose-acetate,2021-09-07,1,0.3766666666666665,0.07933333333333333,WT,WT,0.013666666666666674,-4.292795500945938,0.9974008915090559,preshift_exponential,-1.5066666666666668,0.38598326359832646,glucose-acetate
F10,0.094,GC001,2,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07940740740740741,WT,WT,0.014592592592592588,-4.227241235688533,0.9963937998722486,preshift_exponential,-1.3811111111111112,0.4121338912133889,glucose-acetate
F10,0.095,GC001,2,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07940740740740741,WT,WT,0.015592592592592588,-4.160959311304085,0.9966332689243833,preshift_exponential,-1.2555555555555555,0.4403765690376567,glucose-acetate
F10,0.096,GC001,2,glucose-acetate,2021-09-07,1,0.7533333333333334,0.0792962962962963,WT,WT,0.016703703703703707,-4.092124805483787,0.9962039826082263,preshift_exponential,-1.13,0.4717573221757322,glucose-acetate
F10,0.098,GC001,2,glucose-acetate,2021-09-07,1,0.878888888888889,0.07944444444444444,WT,WT,0.01855555555555556,-3.986986043901601,0.9961977590238141,preshift_exponential,-1.0044444444444443,0.5240585774058578,glucose-acetate
F10,0.099,GC001,2,glucose-acetate,2021-09-07,1,1.0044444444444443,0.07937037037037037,WT,WT,0.019629629629629636,-3.9307151384402985,0.9973998293739951,preshift_exponential,-0.878888888888889,0.5543933054393306,glucose-acetate
F10,0.101,GC001,2,glucose-acetate,2021-09-07,1,1.13,0.07940740740740741,WT,WT,0.021592592592592594,-3.8354049586359737,0.9972921258272328,preshift_exponential,-0.7533333333333334,0.6098326359832635,glucose-acetate
F10,0.102,GC001,2,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07951851851851852,WT,WT,0.022481481481481477,-3.795063353926968,0.9957125341230167,preshift_exponential,-0.6277777777777778,0.6349372384937236,glucose-acetate
F10,0.105,GC001,2,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07944444444444444,WT,WT,0.025555555555555554,-3.6669005473951612,0.991824311192586,preshift_exponential,-0.5022222222222221,0.721757322175732,glucose-acetate
F10,0.107,GC001,2,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07944444444444444,WT,WT,0.027555555555555555,-3.5915511101533744,0.9791681330332709,preshift_exponential,-0.3766666666666665,0.7782426778242676,glucose-acetate
F10,0.11,GC001,2,glucose-acetate,2021-09-07,1,1.632222222222222,0.07951851851851852,WT,WT,0.030481481481481484,-3.490635944309396,0.9551158074339344,preshift_exponential,-0.2511111111111113,0.860878661087866,glucose-acetate
F10,0.112,GC001,2,glucose-acetate,2021-09-07,1,1.7577777777777777,0.07937037037037038,WT,WT,0.03262962962962962,-3.422534519050287,0.9108932505787493,transition,-0.12555555555555564,0.9215481171548112,glucose-acetate
F10,0.115,GC001,2,glucose-acetate,2021-09-07,1,1.8833333333333333,0.07959259259259259,WT,WT,0.035407407407407415,-3.3408342319350646,0.8028259463446258,stall,0.0,1.0,glucose-acetate
F10,0.118,GC001,2,glucose-acetate,2021-09-07,1,2.008888888888889,0.07955555555555556,WT,WT,0.038444444444444434,-3.2585410812606326,0.6007559838011856,stall,0.12555555555555564,1.0857740585774054,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,2.1344444444444446,0.07948148148148147,WT,WT,0.04051851851851852,-3.2059961620045394,-0.16717258510955663,stall,0.2511111111111113,1.1443514644351462,glucose-acetate
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,2.2600000000000002,0.07951851851851852,WT,WT,0.04148148148148148,-3.182508180697326,-0.7597974388361275,stall,0.3766666666666669,1.1715481171548114,glucose-acetate
F10,0.122,GC001,2,glucose-acetate,2021-09-07,1,2.385555555555556,0.07955555555555556,WT,WT,0.04244444444444444,-3.1595592477117815,-0.9334682796440423,stall,0.5022222222222226,1.1987447698744764,glucose-acetate
F10,0.122,GC001,2,glucose-acetate,2021-09-07,1,2.5111111111111106,0.07959259259259259,WT,WT,0.04240740740740741,-3.160432228998126,-0.8985519999150495,stall,0.6277777777777773,1.1976987447698741,glucose-acetate
F10,0.122,GC001,2,glucose-acetate,2021-09-07,1,2.6366666666666663,0.07951851851851852,WT,WT,0.04248148148148148,-3.1586870278570953,-0.8178722230019011,stall,0.753333333333333,1.1997907949790791,glucose-acetate
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,2.762222222222222,0.07959259259259259,WT,WT,0.04140740740740741,-3.184295491271422,-0.7083169097031646,stall,0.8788888888888886,1.1694560669456064,glucose-acetate
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,2.8877777777777776,0.07966666666666666,WT,WT,0.04133333333333333,-3.1860860020452098,-0.45604347826774205,stall,1.0044444444444443,1.1673640167364014,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.013333333333333,0.07962962962962962,WT,WT,0.040370370370370376,-3.2096591697632766,-0.03548408568830805,transition,1.13,1.1401673640167362,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.138888888888889,0.07966666666666666,WT,WT,0.04033333333333333,-3.2105770220535055,0.5180271104912327,transition,1.2555555555555555,1.1391213389121335,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.2644444444444445,0.07948148148148147,WT,WT,0.04051851851851852,-3.2059961620045394,0.6554359491977837,transition,1.3811111111111112,1.1443514644351462,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.39,0.07951851851851852,WT,WT,0.04048148148148148,-3.2069106568099275,0.7910957251371978,transition,1.5066666666666668,1.1433054393305435,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.5155555555555558,0.07955555555555556,WT,WT,0.040444444444444436,-3.207825988681616,0.8773733383288693,transition,1.6322222222222225,1.142259414225941,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.6411111111111114,0.07955555555555556,WT,WT,0.040444444444444436,-3.207825988681616,0.9203240327773274,transition,1.757777777777778,1.142259414225941,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.766666666666667,0.07948148148148147,WT,WT,0.04051851851851852,-3.2059961620045394,0.9524214595321047,transition,1.8833333333333337,1.1443514644351462,glucose-acetate
F10,0.12,GC001,2,glucose-acetate,2021-09-07,1,3.892222222222222,0.07974074074074074,WT,WT,0.04025925925925926,-3.2124152578652567,0.9695077094050126,transition,2.0088888888888885,1.1370292887029285,glucose-acetate
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,4.017777777777777,0.07955555555555556,WT,WT,0.04144444444444444,-3.183401436674541,0.9637412522915314,transition,2.1344444444444437,1.1705020920502087,glucose-acetate
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,4.143333333333333,0.07966666666666666,WT,WT,0.04133333333333333,-3.1860860020452098,0.9714975754541686,transition,2.2599999999999993,1.1673640167364014,glucose-acetate
F10,0.121,GC001,2,glucose-acetate,2021-09-07,1,4.268888888888888,0.07955555555555556,WT,WT,0.04144444444444444,-3.183401436674541,0.9681181066765642,transition,2.385555555555555,1.1705020920502087,glucose-acetate
F10,0.122,GC001,2,glucose-acetate,2021-09-07,1,4.394444444444444,0.07959259259259259,WT,WT,0.04240740740740741,-3.160432228998126,0.9688315970815267,transition,2.5111111111111106,1.1976987447698741,glucose-acetate
F10,0.123,GC001,2,glucose-acetate,2021-09-07,1,4.52,0.07970370370370371,WT,WT,0.04329629629629629,-3.139688183514398,0.9796158860571976,transition,2.6366666666666663,1.2228033472803344,glucose-acetate
F10,0.123,GC001,2,glucose-acetate,2021-09-07,1,4.645555555555555,0.07966666666666666,WT,WT,0.043333333333333335,-3.138833117194664,0.9957413272126151,postshift_exponential,2.762222222222222,1.223849372384937,glucose-acetate
F10,0.124,GC001,2,glucose-acetate,2021-09-07,1,4.771111111111111,0.07970370370370371,WT,WT,0.04429629629629629,-3.116854210475889,0.9983073190202818,postshift_exponential,2.8877777777777776,1.251046025104602,glucose-acetate
F10,0.125,GC001,2,glucose-acetate,2021-09-07,1,4.8966666666666665,0.07959259259259259,WT,WT,0.04540740740740741,-3.0920800284903094,0.9967524823072169,postshift_exponential,3.013333333333333,1.2824267782426777,glucose-acetate
F10,0.127,GC001,2,glucose-acetate,2021-09-07,1,5.022222222222222,0.07970370370370371,WT,WT,0.047296296296296295,-3.051323288953927,0.9963087404778661,postshift_exponential,3.138888888888889,1.3357740585774056,glucose-acetate
F10,0.129,GC001,2,glucose-acetate,2021-09-07,1,5.147777777777778,0.07959259259259259,WT,WT,0.049407407407407414,-3.007654918510897,0.9962020892433165,postshift_exponential,3.2644444444444445,1.3953974895397487,glucose-acetate
F10,0.131,GC001,2,glucose-acetate,2021-09-07,1,5.273333333333333,0.07970370370370371,WT,WT,0.0512962962962963,-2.9701367263650273,0.9975825940666192,postshift_exponential,3.39,1.4487447698744766,glucose-acetate
F10,0.133,GC001,2,glucose-acetate,2021-09-07,1,5.398888888888889,0.07944444444444444,WT,WT,0.053555555555555565,-2.9270357422677558,0.9982958033878526,postshift_exponential,3.5155555555555558,1.51255230125523,glucose-acetate
F10,0.135,GC001,2,glucose-acetate,2021-09-07,1,5.524444444444445,0.07948148148148147,WT,WT,0.055518518518518536,-2.8910386468838682,0.9993218131841475,postshift_exponential,3.6411111111111114,1.5679916317991633,glucose-acetate
F10,0.138,GC001,2,glucose-acetate,2021-09-07,1,5.65,0.07955555555555556,WT,WT,0.05844444444444445,-2.8396786435806463,0.998952921890599,postshift_exponential,3.766666666666667,1.6506276150627615,glucose-acetate
F10,0.142,GC001,2,glucose-acetate,2021-09-07,1,5.775555555555556,0.07962962962962962,WT,WT,0.06237037037037037,-2.774664950184194,0.9987417397837649,postshift_exponential,3.8922222222222227,1.761506276150627,glucose-acetate
F10,0.145,GC001,2,glucose-acetate,2021-09-07,1,5.901111111111112,0.07962962962962962,WT,WT,0.06537037037037037,-2.727686175619069,0.9996453138140419,postshift_exponential,4.017777777777779,1.8462343096234306,glucose-acetate
F10,0.149,GC001,2,glucose-acetate,2021-09-07,1,6.026666666666667,0.07970370370370371,WT,WT,0.06929629629629629,-2.6693638187123767,0.9998394056116915,postshift_exponential,4.143333333333334,1.9571129707112964,glucose-acetate
F10,0.153,GC001,2,glucose-acetate,2021-09-07,1,6.152222222222223,0.07966666666666666,WT,WT,0.07333333333333333,-2.6127400212978853,0.9997358391658346,postshift_exponential,4.26888888888889,2.0711297071129704,glucose-acetate
F10,0.158,GC001,2,glucose-acetate,2021-09-07,1,6.277777777777779,0.07970370370370371,WT,WT,0.0782962962962963,-2.5472549785562832,0.9997458811774986,postshift_exponential,4.394444444444446,2.2112970711297066,glucose-acetate
F10,0.163,GC001,2,glucose-acetate,2021-09-07,1,6.403333333333334,0.07962962962962962,WT,WT,0.08337037037037039,-2.4844623040797336,0.9997725536007822,postshift_exponential,4.520000000000001,2.354602510460251,glucose-acetate
F10,0.169,GC001,2,glucose-acetate,2021-09-07,1,6.52888888888889,0.07962962962962962,WT,WT,0.08937037037037039,-2.414966079361434,0.9998294209924847,postshift_exponential,4.645555555555557,2.524058577405858,glucose-acetate
F11,0.09,GC001,3,glucose-acetate,2021-09-07,1,0.0,0.07940740740740741,WT,WT,0.010592592592592584,-4.5476003341666145,0.9940568957138676,preshift_exponential,-1.5066666666666668,0.30752688172042986,glucose-acetate
F11,0.092,GC001,3,glucose-acetate,2021-09-07,1,0.12555555555555564,0.07940740740740741,WT,WT,0.012592592592592586,-4.374646527376259,0.9979156086260337,preshift_exponential,-1.3811111111111112,0.36559139784946215,glucose-acetate
F11,0.093,GC001,3,glucose-acetate,2021-09-07,1,0.2511111111111113,0.0792962962962963,WT,WT,0.013703703703703704,-4.290089139348196,0.9977446275040436,preshift_exponential,-1.2555555555555555,0.39784946236559143,glucose-acetate
F11,0.094,GC001,3,glucose-acetate,2021-09-07,1,0.3766666666666669,0.07944444444444444,WT,WT,0.014555555555555558,-4.229782533117205,0.9983215693366654,preshift_exponential,-1.13,0.4225806451612904,glucose-acetate
F11,0.096,GC001,3,glucose-acetate,2021-09-07,1,0.5022222222222221,0.07937037037037037,WT,WT,0.016629629629629633,-4.096569257244211,0.9979744148862446,preshift_exponential,-1.0044444444444447,0.4827956989247313,glucose-acetate
F11,0.097,GC001,3,glucose-acetate,2021-09-07,1,0.6277777777777778,0.07940740740740741,WT,WT,0.01759259259259259,-4.040277340951825,0.9988003911208929,preshift_exponential,-0.878888888888889,0.510752688172043,glucose-acetate
F11,0.099,GC001,3,glucose-acetate,2021-09-07,1,0.7533333333333334,0.07951851851851852,WT,WT,0.01948148148148149,-3.938290932248756,0.9962976313213935,preshift_exponential,-0.7533333333333334,0.5655913978494626,glucose-acetate
F11,0.101,GC001,3,glucose-acetate,2021-09-07,1,0.878888888888889,0.07944444444444444,WT,WT,0.021555555555555564,-3.8371216972550277,0.991847661067563,preshift_exponential,-0.6277777777777778,0.6258064516129035,glucose-acetate
F11,0.103,GC001,3,glucose-acetate,2021-09-07,1,1.0044444444444447,0.07944444444444444,WT,WT,0.023555555555555552,-3.748393581646344,0.9737310713885702,preshift_exponential,-0.5022222222222221,0.6838709677419353,glucose-acetate
F11,0.106,GC001,3,glucose-acetate,2021-09-07,1,1.13,0.07951851851851852,WT,WT,0.02648148148148148,-3.6313096022924585,0.9427410214563571,transition,-0.3766666666666669,0.7688172043010753,glucose-acetate
F11,0.108,GC001,3,glucose-acetate,2021-09-07,1,1.2555555555555555,0.07937037037037038,WT,WT,0.028629629629629616,-3.5533130963990445,0.890470621748677,transition,-0.2511111111111113,0.8311827956989244,glucose-acetate
F11,0.112,GC001,3,glucose-acetate,2021-09-07,1,1.3811111111111112,0.07959259259259259,WT,WT,0.03240740740740741,-3.4293682586288514,0.8418678870626976,transition,-0.12555555555555564,0.9408602150537636,glucose-acetate
F11,0.114,GC001,3,glucose-acetate,2021-09-07,1,1.5066666666666668,0.07955555555555556,WT,WT,0.034444444444444444,-3.3684075588391647,0.7239965358676284,stall,0.0,1.0,glucose-acetate
F11,0.116,GC001,3,glucose-acetate,2021-09-07,1,1.6322222222222225,0.07948148148148147,WT,WT,0.036518518518518533,-3.3099357903838302,0.21345940007904265,stall,0.12555555555555564,1.0602150537634414,glucose-acetate
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,1.757777777777778,0.07951851851851852,WT,WT,0.03848148148148148,-3.257578153887239,-0.7994325756257761,stall,0.2511111111111113,1.1172043010752688,glucose-acetate
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,1.8833333333333337,0.07955555555555556,WT,WT,0.038444444444444434,-3.2585410812606326,-0.8459599340931105,stall,0.3766666666666669,1.1161290322580641,glucose-acetate
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,2.0088888888888885,0.07959259259259259,WT,WT,0.038407407407407404,-3.259504936756939,-0.8523158893494902,stall,0.5022222222222217,1.1150537634408602,glucose-acetate
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,2.134444444444444,0.07951851851851852,WT,WT,0.03848148148148148,-3.257578153887239,-0.8194563748734444,stall,0.6277777777777773,1.1172043010752688,glucose-acetate
F11,0.118,GC001,3,glucose-acetate,2021-09-07,1,2.26,0.07959259259259259,WT,WT,0.038407407407407404,-3.259504936756939,-0.7082576378739157,stall,0.753333333333333,1.1150537634408602,glucose-acetate
