time_start,time_stop,M_start,M_stop,avg_growth_rate_hr,min_growth_rate_hr,max_growth_rate_hr,dilution_cycle,species_label,cycle_ss_idx,total_ss_idx,nu_max_preshift,nu_max_postshift,growth_rate_preshift,growth_rate_postshift,K
33.65,49.983333333333334,9.493691949477135e+17,5.762496175231594e+19,0.25129704301434086,0.24934814438212985,0.2518635513655433,1,0,2,2,2,0.6666666666666666,0.6345136840427534,0.25129704301434086,1e-05
0.0,5.3,115000000000000.0,3359687230230290.0,0.6353799260708657,0.6336970930259428,0.6358715329631281,1,0,1,1,2,0.8333333333333333,0.6353799260708657,0.30731429400390353,1e-05
28.966666666666665,49.983333333333334,1.035696627932173e+18,6.65948369803952e+20,0.30731429400390353,0.3049354957695921,0.307708618886893,1,0,2,2,2,0.8333333333333333,0.6353799260708657,0.30731429400390353,1e-05
0.0,5.35,115000000000000.0,3484254096372933.0,0.6362412476224235,0.634560842808186,0.6367286844872222,1,0,1,1,2,1.0,0.6362412476224235,0.36075846532628203,1e-05
25.95,36.65,1.1667766475770783e+18,5.556832334506089e+19,0.36075846532628203,0.358653507911046,0.3613920202811739,1,0,2,2,2,1.0,0.6362412476224235,0.36075846532628203,1e-05
36.68333333333333,44.266666666666666,5.6241686708633354e+19,8.744639845358376e+20,0.36139095728145626,0.3613316482369191,0.3614008247935605,1,0,3,3,2,1.0,0.6362412476224235,0.36075846532628203,1e-05
49.96666666666667,49.983333333333334,8.850152043752678e+20,8.850152043752678e+20,0.0,0.0,0.0,1,0,4,4,2,1.0,0.6362412476224235,0.36075846532628203,1e-05
0.0,5.416666666666667,115000000000000.0,3652287375570227.0,0.6370978489340491,0.6353980307033541,0.6375853121897841,1,0,1,1,2,1.1666666666666665,0.6370978489340491,0.4113398855828639,1e-05
23.716666666666665,25.8,1.2711250246845768e+18,2.9967282595457587e+18,0.4113398855828639,0.41038108986328153,0.41192247381821767,1,0,2,2,2,1.1666666666666665,0.6370978489340491,0.4113398855828639,1e-05
25.883333333333333,39.53333333333333,3.101416885182136e+18,8.753370611469844e+20,0.41297290410349546,0.4120985277306073,0.41313758865501915,1,0,3,3,2,1.1666666666666665,0.6370978489340491,0.4113398855828639,1e-05
49.96666666666667,49.983333333333334,8.850148659969761e+20,8.850148659969761e+20,0.0,0.0,0.0,1,0,4,4,2,1.1666666666666665,0.6370978489340491,0.4113398855828639,1e-05
0.0,5.433333333333334,115000000000000.02,3705798404305493.5,0.6379710544738814,0.6363370053362376,0.638441410802811,1,0,1,1,2,1.3333333333333333,0.6379710544738814,0.46168264957934113,1e-05
22.05,25.133333333333333,1.3846925335601341e+18,5.755388955762448e+18,0.46168264957934113,0.4603405788033366,0.46243466865887517,1,0,2,2,2,1.3333333333333333,0.6379710544738814,0.46168264957934113,1e-05
25.15,35.96666666666667,5.799925925366707e+18,8.718183009069696e+20,0.4629644446895579,0.46246916539491534,0.4630630421872843,1,0,3,3,2,1.3333333333333333,0.6379710544738814,0.46168264957934113,1e-05
49.96666666666667,49.983333333333334,8.850148742699127e+20,8.850148742699127e+20,0.0,0.0,0.0,1,0,4,4,2,1.3333333333333333,0.6379710544738814,0.46168264957934113,1e-05
0.0,5.483333333333333,115000000000000.0,3844270801642731.5,0.6388340880655269,0.6372135724762145,0.6392969932686361,1,0,1,1,2,1.5,0.6388340880655269,0.510922441791408,1e-05
20.75,33.18333333333333,1.5020438251513457e+18,8.667185176047258e+20,0.510922441791408,0.5086205087351572,0.5112995642569865,1,0,2,2,2,1.5,0.6388340880655269,0.510922441791408,1e-05
49.96666666666667,49.983333333333334,8.850148704614288e+20,8.850148704614288e+20,0.0,0.0,0.0,1,0,3,3,2,1.5,0.6388340880655269,0.510922441791408,1e-05
0.0,5.533333333333333,115000000000000.0,3988251157304275.0,0.6396978404830862,0.6380937318128519,0.6401520559322785,1,0,1,1,2,1.6666666666666665,0.6396978404830862,0.5575679103426643,1e-05
19.633333333333333,30.966666666666665,1.5609044409042289e+18,8.725185392687241e+20,0.5575679103426643,0.5552368519836173,0.5579531512016679,1,0,2,2,2,1.6666666666666665,0.6396978404830862,0.5575679103426643,1e-05
49.96666666666667,49.983333333333334,8.850148753594209e+20,8.850148753594209e+20,0.0,0.0,0.0,1,0,3,3,2,1.6666666666666665,0.6396978404830862,0.5575679103426643,1e-05
0.0,5.583333333333333,115000000000000.0,4137947465348978.0,0.6405623758752704,0.6389789400844881,0.6410065940345432,1,0,1,1,2,1.8333333333333333,0.6405623758752704,0.6027293615108614,1e-05
18.733333333333334,29.133333333333333,1.6345193353702697e+18,8.664209767742369e+20,0.6027293615108614,0.600395293610246,0.6031169275752717,1,0,2,2,2,1.8333333333333333,0.6405623758752704,0.6027293615108614,1e-05
49.96666666666667,49.983333333333334,8.850148799264825e+20,8.850148799264825e+20,0.0,0.0,0.0,1,0,3,3,2,1.8333333333333333,0.6405623758752704,0.6027293615108614,1e-05
0.0,5.633333333333333,115000000000000.0,4293583613306085.0,0.6414277782039821,0.6398700706705278,0.6418606061309798,1,0,1,1,2,2.0,0.6414277782039821,0.6464831900603636,1e-05
17.966666666666665,27.616666666666667,1.6930478588864768e+18,8.711703632620754e+20,0.6464831900603636,0.6441339136323245,0.6468739873793345,1,0,2,2,2,2.0,0.6414277782039821,0.6464831900603636,1e-05
49.96666666666667,49.983333333333334,8.850148717440163e+20,8.850148717440163e+20,0.0,0.0,0.0,1,0,3,3,2,2.0,0.6414277782039821,0.6464831900603636,1e-05
0.0,3.5833333333333335,115000000000000.0,2576203282512338.0,0.865983155667957,0.8642765506638432,0.866499554347882,1,0,1,1,3,0.5,0.865983155667957,0.19259884062599428,1e-05
38.86666666666667,49.983333333333334,7.378074263309937e+17,6.285956578704863e+18,0.19259884062599428,0.19090592097541312,0.19341823690175095,1,0,2,2,3,0.5,0.865983155667957,0.19259884062599428,1e-05
0.0,3.6333333333333333,115000000000000.0,2702221572222611.5,0.8671873965050741,0.8654585462094172,0.8677081643152622,1,0,1,1,3,0.7777777777777778,0.8671873965050741,0.28893569322405305,1e-05
28.383333333333333,49.983333333333334,9.83630293416747e+17,5.0807748212965913e+20,0.28893569322405305,0.28656169640293455,0.2893465144849773,1,0,2,2,3,0.7777777777777778,0.8671873965050741,0.28893569322405305,1e-05
0.0,3.6666666666666665,115000000000000.0,2793998727496968.0,0.8683997541602088,0.8666866037627193,0.8689168687885837,1,0,1,1,3,1.0555555555555556,0.8683997541602088,0.3784750715554898,1e-05
23.2,40.61666666666667,1.1927915403913078e+18,8.748827495000369e+20,0.3784750715554898,0.3761035906738024,0.37885601317759915,1,0,2,2,3,1.0555555555555556,0.8683997541602088,0.3784750715554898,1e-05
49.96666666666667,49.983333333333334,8.850148710028023e+20,8.850148710028023e+20,0.0,0.0,0.0,1,0,3,3,3,1.0555555555555556,0.8683997541602088,0.3784750715554898,1e-05
0.0,3.716666666666667,115000000000000.0,2931200825839975.0,0.8696044172773503,0.8678780575990399,0.8701252496670682,1,0,1,1,3,1.3333333333333335,0.8696044172773503,0.46101302962685003,1e-05
20.25,21.083333333333332,1.4750087325635712e+18,2.166302471883219e+18,0.46101302962685003,0.46055205537667976,0.4613363179321372,1,0,2,2,3,1.3333333333333335,0.8696044172773503,0.46101302962685003,1e-05
21.15,34.03333333333333,2.2339778174185728e+18,8.734309727084515e+20,0.46282350968120156,0.46147009670988315,0.46306306077156173,1,0,3,3,3,1.3333333333333335,0.8696044172773503,0.46101302962685003,1e-05
49.96666666666667,49.983333333333334,8.85014870472901e+20,8.85014870472901e+20,0.0,0.0,0.0,1,0,4,4,3,1.3333333333333335,0.8696044172773503,0.46101302962685003,1e-05
0.0,3.7333333333333334,115000000000000.0,2987635027365956.5,0.8708247986271334,0.8691573711152613,0.8713325315457785,1,0,1,1,3,1.6111111111111112,0.8708247986271334,0.5421868643682366,1e-05
17.983333333333334,29.7,1.5113378367843843e+18,8.727243330011175e+20,0.5421868643682366,0.5398481797755668,0.5425735214995313,1,0,2,2,3,1.6111111111111112,0.8708247986271334,0.5421868643682366,1e-05
49.96666666666667,49.983333333333334,8.850153546308568e+20,8.850153546308568e+20,0.0,0.0,0.0,1,0,3,3,3,1.6111111111111112,0.8708247986271334,0.5421868643682366,1e-05
0.0,3.783333333333333,115000000000000.0,3135133241842879.0,0.8720302235705414,0.8703571473171816,0.8725387160608907,1,0,1,1,3,1.8888888888888888,0.8720302235705414,0.6174685501499955,1e-05
16.483333333333334,26.633333333333333,1.6398653912884014e+18,8.703346447700368e+20,0.6174685501499955,0.615144806001477,0.6178548285897386,1,0,2,2,3,1.8888888888888888,0.8720302235705414,0.6174685501499955,1e-05
49.96666666666667,49.983333333333334,8.850148760274296e+20,8.850148760274296e+20,0.0,0.0,0.0,1,0,3,3,3,1.8888888888888888,0.8720302235705414,0.6174685501499955,1e-05
0.0,3.8333333333333335,115000000000000.0,3290287722532181.5,0.8732362356812261,0.8715625009387191,0.8737438046089426,1,0,1,1,3,2.166666666666667,0.8732362356812261,0.6864403679769564,1e-05
15.266666666666666,15.299999999999999,1.6622962457446006e+18,1.7007831213877166e+18,0.6864403679769564,0.6864230724854238,0.6864576634684891,1,0,2,2,3,2.166666666666667,0.8732362356812261,0.6864403679769564,1e-05
15.35,24.35,1.7602015149729902e+18,8.704028906923406e+20,0.6889103571235685,0.6865944017106835,0.6893422412299559,1,0,3,3,3,2.166666666666667,0.8732362356812261,0.6864403679769564,1e-05
49.96666666666667,49.983333333333334,8.850148662689118e+20,8.850148662689118e+20,0.0,0.0,0.0,1,0,4,4,3,2.166666666666667,0.8732362356812261,0.6864403679769564,1e-05
0.0,3.9,115000000000000.0,3504095977275032.0,0.8744356886178866,0.8727338483199393,0.8749477996439512,1,0,1,1,3,2.4444444444444446,0.8744356886178866,0.7544066019822133,1e-05
14.383333333333333,14.433333333333334,1.760468819768273e+18,1.828153857119722e+18,0.7544066019822133,0.7543686745910843,0.754444295183529,1,0,2,2,3,2.4444444444444446,0.8744356886178866,0.7544066019822133,1e-05
14.466666666666667,22.566666666666666,1.8747551612692938e+18,8.645173461013577e+20,0.7568447197662806,0.7545560179768753,0.7572344578328921,1,0,3,3,3,2.4444444444444446,0.8744356886178866,0.7544066019822133,1e-05
49.96666666666667,49.983333333333334,8.850148882462778e+20,8.850148882462778e+20,0.0,0.0,0.0,1,0,4,4,3,2.4444444444444446,0.8744356886178866,0.7544066019822133,1e-05
0.0,3.9166666666666665,115000000000000.0,3572656221917728.0,0.875657706748693,0.8740384950382047,0.8761507015549832,1,0,1,1,3,2.7222222222222223,0.875657706748693,0.821554625992668,1e-05
13.75,21.15,1.9595246516579323e+18,8.614622804688112e+20,0.821554625992668,0.8192788935024434,0.8219406006437804,1,0,2,2,3,2.7222222222222223,0.875657706748693,0.821554625992668,1e-05
49.96666666666667,49.983333333333334,8.850148664158606e+20,8.850148664158606e+20,0.0,0.0,0.0,1,0,3,3,3,2.7222222222222223,0.875657706748693,0.821554625992668,1e-05
0.0,3.9833333333333334,115000000000000.0,3806035145448227.0,0.8768594117171925,0.8752244013159232,0.8773525131610618,1,0,1,1,3,3.0,0.8768594117171925,0.8832759244539796,1e-05
13.15,20.0,2.0210603723009746e+18,8.611998915015668e+20,0.8832759244539796,0.8809231411521777,0.8836655797987798,1,0,2,2,3,3.0,0.8768594117171925,0.8832759244539796,1e-05
49.96666666666667,49.983333333333334,8.850148676028282e+20,8.850148676028282e+20,0.0,0.0,0.0,1,0,3,3,3,3.0,0.8768594117171925,0.8832759244539796,1e-05
0.0,2.8166666666666664,115000000000000.0,2313216363685778.5,1.0635799069582619,1.0618676738035455,1.0640948365709495,1,0,1,1,4,0.5,1.0635799069582619,0.19264469385242633,1e-05
38.1,49.983333333333334,7.328847974628564e+17,7.244201586912621e+18,0.19264469385242633,0.19088082603457057,0.1934554929828195,1,0,2,2,4,0.5,1.0635799069582619,0.19264469385242633,1e-05
0.0,2.8666666666666667,115000000000000.0,2450160370834343.0,1.0650219611532068,1.0632667699689642,1.065547883435401,1,0,1,1,4,0.8888888888888888,1.0650219611532068,0.3254551053079778,1e-05
25.05,45.666666666666664,1.066226148851264e+18,8.773359966669435e+20,0.3254551053079778,0.3230676083498005,0.3258372986044813,1,0,2,2,4,0.8888888888888888,1.0650219611532068,0.3254551053079778,1e-05
49.96666666666667,49.983333333333334,8.850149010846437e+20,8.850149010846437e+20,0.0,0.0,0.0,1,0,3,3,4,0.8888888888888888,1.0650219611532068,0.3254551053079778,1e-05
0.0,2.8666666666666667,115000000000000.0,2460530927818808.0,1.0664945141205242,1.0648256076859197,1.067000094759885,1,0,1,1,4,1.2777777777777777,1.0664945141205242,0.4462307792785493,1e-05
19.633333333333333,34.18333333333333,1.3134226901824847e+18,8.735411190969055e+20,0.4462307792785493,0.4438663277073408,0.44661458129670234,1,0,2,2,4,1.2777777777777777,1.0664945141205242,0.4462307792785493,1e-05
49.96666666666667,49.983333333333334,8.850148757461879e+20,8.850148757461879e+20,0.0,0.0,0.0,1,0,3,3,4,1.2777777777777777,1.0664945141205242,0.4462307792785493,1e-05
0.0,2.9166666666666665,115000000000000.0,2606468204530401.5,1.0679366600010107,1.0662373255285391,1.0684518378553938,1,0,1,1,4,1.6666666666666667,1.0679366600010107,0.5575615437185343,1e-05
16.633333333333333,28.03333333333333,1.504264255774843e+18,8.69413771690336e+20,0.5575615437185343,0.5552084287382935,0.5579527864504891,1,0,2,2,4,1.6666666666666667,1.0679366600010107,0.5575615437185343,1e-05
49.96666666666667,49.983333333333334,8.850153045581567e+20,8.850153045581567e+20,0.0,0.0,0.0,1,0,3,3,4,1.6666666666666667,1.0679366600010107,0.5575615437185343,1e-05
0.0,2.95,115000000000000.0,2712704276777872.5,1.0693885528244693,1.0677019480932886,1.069904861620672,1,0,1,1,4,2.0555555555555554,1.0693885528244693,0.6607691826474509,1e-05
14.75,24.2,1.6768585122150185e+18,8.680954268996858e+20,0.6607691826474509,0.6584452846883944,0.6611615675988883,1,0,2,2,4,2.0555555555555554,1.0693885528244693,0.6607691826474509,1e-05
49.96666666666667,49.983333333333334,8.850148712412438e+20,8.850148712412438e+20,0.0,0.0,0.0,1,0,3,3,4,2.0555555555555554,1.0693885528244693,0.6607691826474509,1e-05
0.0,3.0,115000000000000.0,2874321616348598.0,1.0708308022300173,1.0691215713539404,1.0713571065775476,1,0,1,1,4,2.4444444444444446,1.0708308022300173,0.7568448785880632,1e-05
13.433333333333334,21.583333333333332,1.8108563776776694e+18,8.705205715311667e+20,0.7568448785880632,0.7545233960823756,0.7572346203241404,1,0,2,2,4,2.4444444444444446,1.0708308022300173,0.7568448785880632,1e-05
49.96666666666667,49.983333333333334,8.850152262032472e+20,8.850152262032472e+20,0.0,0.0,0.0,1,0,3,3,4,2.4444444444444446,1.0708308022300173,0.7568448785880632,1e-05
0.0,3.0166666666666666,115000000000000.0,2939057249690764.0,1.0722921811851962,1.0706493965984747,1.0728076523506829,1,0,1,1,4,2.8333333333333335,1.0722921811851962,0.8454624635901039,1e-05
12.483333333333333,13.816666666666666,1.9612630018379837e+18,6.059942930727511e+18,0.8454624635901039,0.8443146463032198,0.846157282225892,1,0,2,2,4,2.8333333333333335,1.0722921811851962,0.8454624635901039,1e-05
13.85,19.666666666666668,6.233319979122319e+18,8.632427773666402e+20,0.8468500166691046,0.8462381295919096,0.8469758984512108,1,0,3,3,4,2.8333333333333335,1.0722921811851962,0.8454624635901039,1e-05
49.96666666666667,49.983333333333334,8.850148660651848e+20,8.850148660651848e+20,0.0,0.0,0.0,1,0,4,4,4,2.8333333333333335,1.0722921811851962,0.8454624635901039,1e-05
0.0,3.0666666666666664,115000000000000.02,3114941748189452.0,1.0737351531850863,1.072083508861982,1.0742565065254288,1,0,1,1,4,3.2222222222222223,1.0737351531850863,0.9282123263090432,1e-05
11.683333333333334,11.7,1.9496562034595277e+18,1.9800552382142904e+18,0.9282123263090432,0.9282123263090432,0.9282123263090432,1,0,2,2,4,3.2222222222222223,1.0737351531850863,0.9282123263090432,1e-05
11.733333333333333,18.233333333333334,2.0422933392288143e+18,8.688893240750122e+20,0.930654830170615,0.9283527727550777,0.9310468708549866,1,0,3,3,4,3.2222222222222223,1.0737351531850863,0.9282123263090432,1e-05
49.96666666666667,49.983333333333334,8.850148656075065e+20,8.850148656075065e+20,0.0,0.0,0.0,1,0,4,4,4,3.2222222222222223,1.0737351531850863,0.9282123263090432,1e-05
0.0,3.1166666666666667,115000000000000.0,3301885625390845.0,1.075178807268543,1.0735230837064418,1.0757036960120427,1,0,1,1,4,3.611111111111111,1.075178807268543,1.009619421769052,1e-05
11.15,17.083333333333332,2.148306304179909e+18,8.638789530507396e+20,1.009619421769052,1.0073535077224907,1.0100078743264318,1,0,2,2,4,3.611111111111111,1.075178807268543,1.009619421769052,1e-05
49.96666666666667,49.983333333333334,8.850148654165978e+20,8.850148654165978e+20,0.0,0.0,0.0,1,0,3,3,4,3.611111111111111,1.075178807268543,1.009619421769052,1e-05
0.0,3.1666666666666665,115000000000000.0,3500449320117143.5,1.076623392997285,1.074973409264471,1.0771491880865616,1,0,1,1,4,4.0,1.076623392997285,1.0821847400927387,1e-05
10.65,11.116666666666667,2.1762485777688832e+18,3.607592082170964e+18,1.0821847400927387,1.0816545828428055,1.0826440064672396,1,0,2,2,4,4.0,1.076623392997285,1.0821847400927387,1e-05
11.15,16.166666666666668,3.7402203522843116e+18,8.640102598016911e+20,1.084108200817592,1.082801346832216,1.0843396774149545,1,0,3,3,4,4.0,1.076623392997285,1.0821847400927387,1e-05
49.96666666666667,49.983333333333334,8.850148695514479e+20,8.850148695514479e+20,0.0,0.0,0.0,1,0,4,4,4,4.0,1.076623392997285,1.0821847400927387,1e-05
0.0,2.35,115000000000000.0,2101988514823622.5,1.2341272186960721,1.2324944985002941,1.2346153419090447,1,0,1,1,5,0.5,1.2341272186960721,0.19267850928812066,1e-05
37.8,49.983333333333334,7.41814559549675e+17,7.76641942641983e+18,0.19267850928812066,0.19096138029164678,0.19348900716244344,1,0,2,2,5,0.5,1.2341272186960721,0.19267850928812066,1e-05
0.0,2.3833333333333333,115000000000000.0,2198922484338987.8,1.2357480631849536,1.2341015595221618,1.2362406897278007,1,0,1,1,5,1.0,1.2357480631849536,0.36102090016840227,1e-05
22.55,40.95,1.1339989354907168e+18,8.75638124884636e+20,0.36102090016840227,0.35863974307725616,0.3614010853636752,1,0,2,2,5,1.0,1.2357480631849536,0.36102090016840227,1e-05
49.96666666666667,49.983333333333334,8.850148734394486e+20,8.850148734394486e+20,0.0,0.0,0.0,1,0,3,3,5,1.0,1.2357480631849536,0.36102090016840227,1e-05
0.0,2.433333333333333,115000000000000.0,2348445453381025.5,1.2373563034210149,1.2356540571871337,1.237864608348849,1,0,1,1,5,1.5,1.2373563034210149,0.5109170008851251,1e-05
17.166666666666668,29.716666666666665,1.422435337632538e+18,8.725600057240403e+20,0.5109170008851251,0.5085790145002589,0.5112995265365557,1,0,2,2,5,1.5,1.2373563034210149,0.5109170008851251,1e-05
49.96666666666667,49.983333333333334,8.850153083647932e+20,8.850153083647932e+20,0.0,0.0,0.0,1,0,3,3,5,1.5,1.2373563034210149,0.5109170008851251,1e-05
0.0,2.45,115000000000000.0,2407008081977221.0,1.238987260660814,1.2373289973730985,1.2394873671236328,1,0,1,1,5,2.0,1.238987260660814,0.6464896669902188,1e-05
14.383333333333333,24.066666666666666,1.6419791690957706e+18,8.646246132998865e+20,0.6464896669902188,0.644178832793846,0.6468741505372245,1,0,2,2,5,2.0,1.238987260660814,0.6464896669902188,1e-05
49.96666666666667,49.983333333333334,8.850149012923443e+20,8.850149012923443e+20,0.0,0.0,0.0,1,0,3,3,5,2.0,1.238987260660814,0.6464896669902188,1e-05
0.0,2.4833333333333334,115000000000000.0,2519099163458904.5,1.2406055055772958,1.2389495404241146,1.2411090292351887,1,0,1,1,5,2.5,1.2406055055772958,0.7700374810389997,1e-05
12.666666666666666,20.666666666666668,1.810357283230318e+18,8.615137261452274e+20,0.7700374810389997,0.7677352048183959,0.7704298808428427,1,0,2,2,5,2.5,1.2406055055772958,0.7700374810389997,1e-05
49.96666666666667,49.983333333333334,8.850148712720411e+20,8.850148712720411e+20,0.0,0.0,0.0,1,0,3,3,5,2.5,1.2406055055772958,0.7700374810389997,1e-05
0.0,2.5166666666666666,115000000000000.0,2636390459995429.5,1.2422236641663487,1.2405759814198145,1.2427317880471755,1,0,1,1,5,3.0,1.2422236641663487,0.8826685744555386,1e-05
11.516666666666666,13.983333333333333,1.9611113769402747e+18,1.7330146209826013e+19,0.8826685744555386,0.8810001602602172,0.8834498874719154,1,0,2,2,5,3.0,1.2422236641663487,0.8826685744555386,1e-05
14.0,18.4,1.7587211594186342e+19,8.618945905228361e+20,0.8836188967500186,0.883379128310618,0.8836657790886,1,0,3,3,5,3.0,1.2422236641663487,0.8826685744555386,1e-05
49.96666666666667,49.983333333333334,8.850148659649661e+20,8.850148659649661e+20,0.0,0.0,0.0,1,0,4,4,5,3.0,1.2422236641663487,0.8826685744555386,1e-05
0.0,2.5666666666666664,115000000000000.0,2817213013765929.5,1.2438304967671807,1.2421492982571327,1.2443562833463375,1,0,1,1,5,3.5,1.2438304967671807,0.9875415355388308,1e-05
10.666666666666666,16.78333333333333,2.051852821749735e+18,8.645550955288379e+20,0.9875415355388308,0.9852389272468237,0.9879476649626411,1,0,2,2,5,3.5,1.2438304967671807,0.9875415355388308,1e-05
49.96666666666667,49.983333333333334,8.850148651439005e+20,8.850148651439005e+20,0.0,0.0,0.0,1,0,3,3,5,3.5,1.2438304967671807,0.9875415355388308,1e-05
0.0,2.6,115000000000000.0,2948965839389070.0,1.2454484123584497,1.243789416175259,1.2459785818130535,1,0,1,1,5,4.0,1.2454484123584497,1.0839459178774082,1e-05
10.033333333333333,15.549999999999999,2.1551393550015027e+18,8.57948857973824e+20,1.0839459178774082,1.081646741565301,1.0843398468577519,1,0,2,2,5,4.0,1.2454484123584497,1.0839459178774082,1e-05
49.96666666666667,49.983333333333334,8.85014865216567e+20,8.85014865216567e+20,0.0,0.0,0.0,1,0,3,3,5,4.0,1.2454484123584497,1.0839459178774082,1e-05
0.0,2.6333333333333333,115000000000000.0,3087287241478427.0,1.2470663811524236,1.245437969686974,1.247598655119942,1,0,1,1,5,4.5,1.2470663811524236,1.1733661036577487,1e-05
