time_start,time_stop,M_start,M_stop,growth_rate_hr,species_label,steady_state_idx,nu_max_preshift,nu_max_postshift,useful_fraction_pre,useful_fraction_post
50.9,83.43333333333334,5.356014402617768e+18,2.931574100264743e+21,0.19363103409704077,1,1,1.0,0.5,1,1
0.0,1.9166666666666667,4600000000000000.0,9133526483857688.0,0.3576401551179147,1,0,1.0,0.5,1,1
48.93333333333333,82.48333333333333,4.4012854268324024e+18,2.9351643771829077e+21,0.19361868260390694,1,1,1.5,0.5,1,1
0.0,1.3166666666666667,4600000000000000.0,8961930101518156.0,0.506215109142263,1,0,1.5,0.5,1,1
47.5,82.08333333333333,3.6171255312513434e+18,2.933457115298837e+21,0.19360195429031588,1,2,2.0,0.5,1,1
29.65,30.133333333333333,1.2886004744811254e+17,1.3989064200758058e+17,0.16967492705748316,1,1,2.0,0.5,1,1
0.0,1.0166666666666666,4600000000000000.0,8824596623619222.0,0.640722928000075,1,0,2.0,0.5,1,1
45.81666666666666,81.88333333333333,2.7208190933208356e+18,2.935596023282856e+21,0.19356662038665706,1,2,2.5,0.5,1,1
31.349999999999998,32.28333333333333,1.7946125438318234e+17,2.118314952442461e+17,0.17754443737412193,1,1,2.5,0.5,1,1
0.0,0.85,4600000000000000.0,8805202192602921.0,0.763385088153326,1,0,2.5,0.5,1,1
45.38333333333333,81.71666666666667,2.5747081784639724e+18,2.935890675558279e+21,0.19356534952049304,1,2,3.0,0.5,1,1
32.9,34.516666666666666,2.4270428027640896e+17,3.263080993967482e+17,0.18274402083547608,1,1,3.0,0.5,1,1
0.0,0.75,4600000000000000.0,8876146999782777.0,0.8758690291627192,1,0,3.0,0.5,1,1
41.93333333333333,81.65,1.3407080417388111e+18,2.9334918091937793e+21,0.1934510588424401,1,2,3.5,0.5,1,1
34.36666666666667,38.05,3.205373941917491e+17,6.392788407241362e+17,0.18699937111710901,1,1,3.5,0.5,1,1
0.0,0.6666666666666666,4599999999999999.0,8841885637332056.0,0.9795488559105483,1,0,3.5,0.5,1,1
35.7,81.63333333333333,4.12628299588415e+17,2.938701795965675e+21,0.19292957597427152,1,1,4.0,0.5,1,1
0.0,0.6166666666666667,4600000000000000.0,8932051847748147.0,1.075421849068417,1,0,4.0,0.5,1,1
36.95,81.61666666666666,5.247124523633489e+17,2.938861934653332e+21,0.19308774363286307,1,1,4.5,0.5,1,1
0.0,0.5666666666666667,4600000000000000.0,8902492842217964.0,1.1644574751728713,1,0,4.5,0.5,1,1
38.05,81.6,6.45983580392885e+17,2.9382084101234953e+21,0.1932026581015999,1,1,5.0,0.5,1,1
0.0,0.5333333333333333,4600000000000000.0,8950594030863588.0,1.2473345701176313,1,0,5.0,0.5,1,1
38.96666666666667,81.61666666666666,7.674584488900736e+17,2.9382647564558375e+21,0.1932761750882742,1,1,5.5,0.5,1,1
0.0,0.5166666666666666,4600000000000000.0,9120559976552240.0,1.3246677400184461,1,0,5.5,0.5,1,1
39.78333333333333,81.61666666666666,8.95785371303071e+17,2.9311565754566474e+21,0.1933340007610289,1,1,6.0,0.5,1,1
0.0,0.48333333333333334,4600000000000000.0,9037766356570532.0,1.3971544207868751,1,0,6.0,0.5,1,1
40.65,81.65,1.0527767430984192e+18,2.937282943010417e+21,0.1933861884824559,1,1,6.5,0.5,1,1
0.0,0.4666666666666667,4600000000000000.0,9114242948694208.0,1.4651063128927149,1,0,6.5,0.5,1,1
41.233333333333334,81.66666666666667,1.1709824322835937e+18,2.93099349169865e+21,0.19341814773109098,1,1,7.0,0.5,1,1
0.0,0.4666666666666667,4600000000000000.0,9389736207305388.0,1.528917653463423,1,0,7.0,0.5,1,1
41.833333333333336,81.71666666666667,1.3026024087042156e+18,2.9317557399980086e+21,0.1934464450404256,1,1,7.5,0.5,1,1
0.0,0.45,4600000000000000.0,9404954420529236.0,1.5891403305664908,1,0,7.5,0.5,1,1
42.56666666666666,81.73333333333333,1.4949902277355415e+18,2.935253327015282e+21,0.1934792830585327,1,1,8.0,0.5,1,1
0.0,0.43333333333333335,4600000000000000.0,9387620411525760.0,1.6460015472012688,1,0,8.0,0.5,1,1
42.85,81.75,1.574573947647466e+18,2.93275130550861e+21,0.1934886273963927,1,1,8.5,0.5,1,1
0.0,0.43333333333333335,4600000000000000.0,9608514052014184.0,1.6996699460178457,1,0,8.5,0.5,1,1
43.46666666666667,81.76666666666667,1.7645052591188e+18,2.939556061797283e+21,0.19351222841165755,1,1,9.0,0.5,1,1
0.0,0.4166666666666667,4600000000000000.0,9540561628125892.0,1.7506210436525285,1,0,9.0,0.5,1,1
43.78333333333333,81.78333333333333,1.8670306465202278e+18,2.9369458024662874e+21,0.19351908830468606,1,1,9.5,0.5,1,1
0.0,0.4166666666666667,4600000000000000.0,9734214075415608.0,1.7988451376060928,1,0,9.5,0.5,1,1
44.03333333333333,81.8,1.9528020284278175e+18,2.931588641080476e+21,0.19353073294164946,1,1,10.0,0.5,1,1
0.0,0.4,4600000000000000.0,9621914519102764.0,1.8447857011100066,1,0,10.0,0.5,1,1
44.31666666666666,81.85,2.0475161785425144e+18,2.9368691896477737e+21,0.19353912381032168,1,1,10.5,0.5,1,1
0.0,0.4,4600000000000000.0,9791149320691772.0,1.8883727823000191,1,0,10.5,0.5,1,1
44.5,81.85,2.1112733948132045e+18,2.933091217692359e+21,0.19354508938146278,1,1,11.0,0.5,1,1
0.0,0.4,4600000000000000.0,9955117898667136.0,1.9298917172162164,1,0,11.0,0.5,1,1
