nu_max_preshift,nu_max_postshift,lag_time_hr,shift_time,regrowth_time,shift_biomass,min_gamma,preshift_growth_rate_hr,postshift_growth_rate_hr,useful_fraction_pre,useful_fraction_post
10.0,9.0,1.1984079037177362,1.1,2.2984079037177363,3.41e+16,0.3204129559928954,1.8464812305631693,1.448198005032211,1,0.7000000000000001
10.0,1.0,10.887044433547576,1.1,11.987044433547576,3.41e+16,0.039239745963106226,1.8412881881067973,0.29607892757386634,1,0.8
10.0,1.8888888888888888,5.579825148958195,1.1,6.679825148958194,3.41e+16,0.07453974478048486,1.841982135318817,0.5140082435672524,1,0.8
10.0,2.7777777777777777,3.6957304837766816,1.1,4.795730483776682,3.41e+16,0.1100059477282648,1.8426755370838632,0.7027500101037562,1,0.8
10.0,3.6666666666666665,2.7407042811044176,1.1,3.8407042811044176,3.41e+16,0.1458441515406172,1.8432774322083296,0.8686865036585967,1,0.8
10.0,4.555555555555555,2.166408880136068,1.1,3.2664088801360682,3.41e+16,0.18202690883171568,1.8439725953843962,1.016099560305868,1,0.8
10.0,5.444444444444445,1.7883931783048044,1.1,2.8883931783048045,3.41e+16,0.21848312023247077,1.8446672136827418,1.148170373170842,1,0.8
10.0,6.333333333333333,1.5182732002444932,1.1,2.6182732002444933,3.41e+16,0.25542969012239725,1.8452735432701848,1.267145589089633,1,0.8
10.0,7.222222222222221,1.3169332018691127,1.1,2.4169332018691128,3.41e+16,0.29276349064445795,1.8459700678557915,1.3750825128430977,1,0.8
10.0,8.11111111111111,1.161148820772683,1.1,2.261148820772683,3.41e+16,0.3306343505993903,1.8466660309291187,1.4734646929142172,1,0.8
10.0,9.0,1.04061257415521,1.1,2.14061257415521,3.41e+16,0.3685517277392131,1.8472773384623142,1.5635254470785735,1,0.8
10.0,1.0,9.599112359024373,1.1,10.699112359024372,3.41e+16,0.04420671281871007,1.8413858006650774,0.3285010918447845,1,0.9
10.0,1.8888888888888888,4.917999820594934,1.1,6.017999820594935,3.41e+16,0.08396483767467867,1.8421663826939048,0.5666826967729183,1,0.9
10.0,2.7777777777777777,3.2562614939515675,1.1,4.356261493951568,3.41e+16,0.12395216715818003,1.842946256280248,0.770008718531764,1,0.9
10.0,3.6666666666666665,2.413936293936629,1.1,3.513936293936629,3.41e+16,0.16445824502418932,1.8436359471125763,0.9467919555041323,1,0.9
10.0,4.555555555555555,1.9058362839143679,1.1,3.005836283914368,3.41e+16,0.2053893335311401,1.8444176492851014,1.102285928719273,1,0.9
10.0,5.444444444444445,1.5730689897602872,1.1,2.6730689897602873,3.41e+16,0.24675789332620177,1.845110217495637,1.24030763780258,1,0.9
10.0,6.333333333333333,1.3364966046676883,1.1,2.4364966046676884,3.41e+16,0.2886828835952671,1.8458939139171815,1.3637742167050397,1,0.9
10.0,7.222222222222221,1.1596431784672978,1.1,2.259643178467298,3.41e+16,0.33122763548473544,1.846676908868674,1.4749384897318918,1,0.9
10.0,8.11111111111111,1.0234789050992354,1.1,2.1234789050992355,3.41e+16,0.37395996061685,1.8473755386942958,1.5755937230300066,1,0.9
10.0,9.0,0.9175159848080536,1.1,2.0175159848080537,3.41e+16,0.4171318155461684,1.84816069108159,1.6672153135165244,1,0.9
